,question,business,answer,similarity,execution_time_in_sec
3834,What food is offered for Christmas buffet? Any seafood?,Studio B Buffet,#1 seafood buffet,0.6393730640411377,0.32216429710388184
3835,What food is offered for Christmas buffet? Any seafood?,Studio B Buffet,Holiday price,0.5348032116889954,0.32216429710388184
3836,What food is offered for Christmas buffet? Any seafood?,Studio B Buffet,Seafood Buffet,0.49073153734207153,0.32216429710388184
3837,What halal dishes do they serve?,Mon Ami Gabi,egg dishes,0.5982465744018555,0.42693543434143066
3838,What halal dishes do they serve?,Mon Ami Gabi,seafood buffet,0.5304185748100281,0.42693543434143066
3839,What halal dishes do they serve?,Mon Ami Gabi,Steak sandwich and crepes,0.5232194066047668,0.42693543434143066
3840,What halal dishes do they serve?,Mon Ami Gabi,Perfect crepes,0.35244834423065186,0.42693543434143066
3841,What halal dishes do they serve?,Mon Ami Gabi,Dessert,0.32190874218940735,0.42693543434143066
3842,What happens after 9 pm the 1st Friday of the month?,Fremont Street Experience,Nice on a Sunday :-),0.49541985988616943,0.8549683094024658
3843,What happens after 9 pm the 1st Friday of the month?,Fremont Street Experience,"lots to do and definitely see, not the least of which is that amazing ceiling",0.28793635964393616,0.8549683094024658
3844,What happens after 9 pm the 1st Friday of the month?,Fremont Street Experience,golden gate casino,0.18508684635162354,0.8549683094024658
3845,What happens after 9 pm the 1st Friday of the month?,Fremont Street Experience,I'm trying fuku burger and haulinballs,0.18485000729560852,0.8549683094024658
3846,What happens after 9 pm the 1st Friday of the month?,Fremont Street Experience,$15 zip line,0.09304925054311752,0.8549683094024658
3847,What if someone goes that doesn't want to eat and just hangout while the rest of the party eats? Do they need to pay?,Gen Korean BBQ House,fill the grill with 1 type of meat,0.5049324035644531,0.48252034187316895
3848,What if someone goes that doesn't want to eat and just hangout while the rest of the party eats? Do they need to pay?,Gen Korean BBQ House,disappointed after eating here,0.4251479208469391,0.48252034187316895
3849,What if someone goes that doesn't want to eat and just hangout while the rest of the party eats? Do they need to pay?,Gen Korean BBQ House,"Food here is great, fast, and affordable",0.34127530455589294,0.48252034187316895
3850,What if someone goes that doesn't want to eat and just hangout while the rest of the party eats? Do they need to pay?,Gen Korean BBQ House,Cheap place,0.2599276900291443,0.48252034187316895
3851,What if someone goes that doesn't want to eat and just hangout while the rest of the party eats? Do they need to pay?,Gen Korean BBQ House,empty,0.22817903757095337,0.48252034187316895
3852,What is a great restaurant to try in Las Vegas?,The Buffet at Bellagio,Bellagio Hotel & Casino,0.5371676683425903,0.3268754482269287
3853,What is a great restaurant to try in Las Vegas?,The Buffet at Bellagio,One of the best buffets,0.44429299235343933,0.3268754482269287
3854,What is a great restaurant to try in Las Vegas?,The Buffet at Bellagio,Best Buffet,0.40045174956321716,0.3268754482269287
3855,What is a great restaurant to try in Las Vegas?,The Buffet at Bellagio,Food,0.17426010966300964,0.3268754482269287
3856,What is a great restaurant to try in Las Vegas?,The Buffet at Bellagio,The best buffet,,0.3268754482269287
3857,What is buffet of buffets?,Bacchanal Buffet,buffets,0.9428758025169373,0.5699682235717773
3858,What is buffet of buffets?,Bacchanal Buffet,If you are doing the buffet of buffets deal,0.8197522759437561,0.5699682235717773
3859,What is buffet of buffets?,Bacchanal Buffet,The BEST BUFFET,0.6093332171440125,0.5699682235717773
3860,What is buffet of buffets?,Bacchanal Buffet,$195! Food is excellent for a buffet though. Where else can you get a tomahawk ribeye,0.3689511716365814,0.5699682235717773
3861,What is buffet of buffets?,Bacchanal Buffet,Vegas,0.27935394644737244,0.5699682235717773
3862,What is included in chefs tasting?,STK Las Vegas,Try the Parmesan fries,0.3766489326953888,0.24114394187927246
3863,What is included in chefs tasting?,STK Las Vegas,Strawberry,0.2368430197238922,0.24114394187927246
3864,What is included in chefs tasting?,STK Las Vegas,Try the Dirty Bird,0.2123301774263382,0.24114394187927246
3865,What is included in chefs tasting?,STK Las Vegas,carrots,0.1729924976825714,0.24114394187927246
3866,What is included in chefs tasting?,STK Las Vegas,Finishing,0.08483093976974487,0.24114394187927246
3867,What is showing in your cinema?,"South Point Hotel, Casino & Spa",Movie theater,0.6581117510795593,0.2752542495727539
3868,What is showing in your cinema?,"South Point Hotel, Casino & Spa",& graveyard specials,0.1761387139558792,0.2752542495727539
3869,What is showing in your cinema?,"South Point Hotel, Casino & Spa",Casino,0.15846088528633118,0.2752542495727539
3870,What is showing in your cinema?,"South Point Hotel, Casino & Spa",Huge clean rooms,0.1501486748456955,0.2752542495727539
3871,What is showing in your cinema?,"South Point Hotel, Casino & Spa",amazing,0.13879704475402832,0.2752542495727539
3872,What is the BEST thing on the menu? Thanks!!,Little Miss BBQ,Thanks for the Best Brisket and Turkey this Thanksgiving,0.5832577347755432,0.7673344612121582
3873,What is the BEST thing on the menu? Thanks!!,Little Miss BBQ,Everything here is just amazing,0.42907634377479553,0.7673344612121582
3874,What is the BEST thing on the menu? Thanks!!,Little Miss BBQ,soooo much better than the fake stuff,0.3551546633243561,0.7673344612121582
3875,What is the BEST thing on the menu? Thanks!!,Little Miss BBQ,sausageï¼ the sauce,0.30901557207107544,0.7673344612121582
3876,What is the BEST thing on the menu? Thanks!!,Little Miss BBQ,it's worth the wait! Coming from a BBQ professional,0.3002092242240906,0.7673344612121582
3877,What is the best way to get to the Linq from the airport? Do they have a shuttle?,The LINQ Hotel & Casino,"WORST PARKING GARAGE EVER. There's only one entrance and one exit, so expect long queues ALL THE TIME",0.4834010899066925,0.5864713191986084
3878,What is the best way to get to the Linq from the airport? Do they have a shuttle?,The LINQ Hotel & Casino,Stay away from the parking garage,0.3663369119167328,0.5864713191986084
3879,What is the best way to get to the Linq from the airport? Do they have a shuttle?,The LINQ Hotel & Casino,surface parking,0.30250537395477295,0.5864713191986084
3880,What is the best way to get to the Linq from the airport? Do they have a shuttle?,The LINQ Hotel & Casino,Valet is $13/day,0.27368664741516113,0.5864713191986084
3881,What is the best way to get to the Linq from the airport? Do they have a shuttle?,The LINQ Hotel & Casino,scan your card,0.1984226107597351,0.5864713191986084
3882,What is the biggest difference between the early bird dinner (3pm-5:00) and regular?,Bacchanal Buffet,Try dinner instead of lunch! Don't come during regular dinner time to save the time waiting in line.,0.5295906066894531,0.7833216190338135
3883,What is the biggest difference between the early bird dinner (3pm-5:00) and regular?,Bacchanal Buffet,Most likely the top buffet house on the strip!,0.39077189564704895,0.7833216190338135
3884,What is the biggest difference between the early bird dinner (3pm-5:00) and regular?,Bacchanal Buffet,Still only worth the price if you load up on meat and seafood,0.388033390045166,0.7833216190338135
3885,What is the biggest difference between the early bird dinner (3pm-5:00) and regular?,Bacchanal Buffet,Very nice selection,0.2994953989982605,0.7833216190338135
3886,What is the biggest difference between the early bird dinner (3pm-5:00) and regular?,Bacchanal Buffet,You avoid long lines,0.27788421511650085,0.7833216190338135
3887,What is the concession fee for that's listed at the bottom of the menu?,HEXX kitchen + bar,CNF fee,0.4595945477485657,0.3109114170074463
3888,What is the concession fee for that's listed at the bottom of the menu?,HEXX kitchen + bar,decent pricing,0.3546272814273834,0.3109114170074463
3889,What is the concession fee for that's listed at the bottom of the menu?,HEXX kitchen + bar,4.7%,,0.3109114170074463
3890,What is the concession fee for that's listed at the bottom of the menu?,HEXX kitchen + bar,c,,0.3109114170074463
3891,What is the concession fee for that's listed at the bottom of the menu?,HEXX kitchen + bar,4.7%,,0.3109114170074463
3892,What is the corkage policy?,Eiffel Tower,"YUCK!

Big thing was for the views and unless your right at the windows forget about it",0.22741073369979858,0.7028927803039551
3893,What is the corkage policy?,Eiffel Tower,Ask for a table w a view,0.20448915660381317,0.7028927803039551
3894,What is the corkage policy?,Eiffel Tower,totally worth every penny,0.12665219604969025,0.7028927803039551
3895,What is the corkage policy?,Eiffel Tower,If you love a soufflÃ© dessert,0.05263703688979149,0.7028927803039551
3896,What is the corkage policy?,Eiffel Tower,:/,,0.7028927803039551
3897,What is the difference between Friday dinner and Thursday dinner? Why Friday dinner costs more?,Bacchanal Buffet,41.99+tax for lunch w/bottomless mimosas,0.597321093082428,1.3568201065063477
3898,What is the difference between Friday dinner and Thursday dinner? Why Friday dinner costs more?,Bacchanal Buffet,$55.12,,1.3568201065063477
3899,What is the difference between Friday dinner and Thursday dinner? Why Friday dinner costs more?,Bacchanal Buffet,$51.99,,1.3568201065063477
3900,What is the difference between Friday dinner and Thursday dinner? Why Friday dinner costs more?,Bacchanal Buffet,$55.95,,1.3568201065063477
3901,What is the difference between Friday dinner and Thursday dinner? Why Friday dinner costs more?,Bacchanal Buffet,$45,,1.3568201065063477
3902,What is the difference between the weekday and weekend dinner?,Wicked Spoon,$25 weekday brunch,0.7766566872596741,0.342815637588501
3903,What is the difference between the weekday and weekend dinner?,Wicked Spoon,"$39 weekday brunch today, presidents day",0.6719879508018494,0.342815637588501
3904,What is the difference between the weekday and weekend dinner?,Wicked Spoon,$38,,0.342815637588501
3905,What is the difference between the weekday and weekend dinner?,Wicked Spoon,$27,,0.342815637588501
3906,What is the difference between the weekday and weekend dinner?,Wicked Spoon,$47,,0.342815637588501
3907,What is the difference between weekday dinner and weekend dinner besides the price?,Wicked Spoon,You pay for pretty much the same exact food,0.3847273588180542,0.37528085708618164
3908,What is the difference between weekday dinner and weekend dinner besides the price?,Wicked Spoon,$35,,0.37528085708618164
3909,What is the difference between weekday dinner and weekend dinner besides the price?,Wicked Spoon,$38,,0.37528085708618164
3910,What is the difference between weekday dinner and weekend dinner besides the price?,Wicked Spoon,$27,,0.37528085708618164
3911,What is the difference between weekday dinner and weekend dinner besides the price?,Wicked Spoon,$38,,0.37528085708618164
3912,What is the difference between weekdays and weekend dinner?,Bacchanal Buffet,very long line on the weekends,0.5684879422187805,0.4257020950317383
3913,What is the difference between weekdays and weekend dinner?,Bacchanal Buffet,no long line,0.09765119105577469,0.4257020950317383
3914,What is the difference between weekdays and weekend dinner?,Bacchanal Buffet,$60s,0.0678810253739357,0.4257020950317383
3915,What is the difference between weekdays and weekend dinner?,Bacchanal Buffet,$44.99,,0.4257020950317383
3916,What is the difference between weekdays and weekend dinner?,Bacchanal Buffet,$51,,0.4257020950317383
3917,What is the difference between weekdays and weekends dinner?,Wicked Spoon,$25 weekday brunch,0.6781461238861084,0.33062005043029785
3918,What is the difference between weekdays and weekends dinner?,Wicked Spoon,$24,,0.33062005043029785
3919,What is the difference between weekdays and weekends dinner?,Wicked Spoon,$38,,0.33062005043029785
3920,What is the difference between weekdays and weekends dinner?,Wicked Spoon,$47,,0.33062005043029785
3921,What is the difference between weekdays and weekends dinner?,Wicked Spoon,$27,,0.33062005043029785
3922,What is the differences between week day dinner and weekend dinner? In particular the food offering difference,Bacchanal Buffet,Try dinner instead of lunch! Don't come during regular dinner time to save the time waiting in line.,0.6395365595817566,0.5945174694061279
3923,What is the differences between week day dinner and weekend dinner? In particular the food offering difference,Bacchanal Buffet,starts @ 3 & is $34.99). Dinner includes king crab legs and better seafood and meat selections,0.4366454482078552,0.5945174694061279
3924,What is the differences between week day dinner and weekend dinner? In particular the food offering difference,Bacchanal Buffet,scrawny oysters and tough muscles,0.20391829311847687,0.5945174694061279
3925,What is the differences between week day dinner and weekend dinner? In particular the food offering difference,Bacchanal Buffet,no long line,0.1688297837972641,0.5945174694061279
3926,What is the differences between week day dinner and weekend dinner? In particular the food offering difference,Bacchanal Buffet,4-1/2,,0.5945174694061279
3927,What is the dinner pricing for this upcoming Easter weekend?,The Buffet at Bellagio,Thanksgiving buffet,0.5900666117668152,0.2766377925872803
3928,What is the dinner pricing for this upcoming Easter weekend?,The Buffet at Bellagio,Sunday,0.445941686630249,0.2766377925872803
3929,What is the dinner pricing for this upcoming Easter weekend?,The Buffet at Bellagio,not their usual 4 pm,0.35174599289894104,0.2766377925872803
3930,What is the dinner pricing for this upcoming Easter weekend?,The Buffet at Bellagio,4-5 hours,0.2251022756099701,0.2766377925872803
3931,What is the dinner pricing for this upcoming Easter weekend?,The Buffet at Bellagio,$45,,0.2766377925872803
3932,What is the estimated wait time on Thanksgiving?,Wicked Spoon,45 minutes and paid $35,0.29834529757499695,0.3953230381011963
3933,What is the estimated wait time on Thanksgiving?,Wicked Spoon,3pm,0.23136791586875916,0.3953230381011963
3934,What is the estimated wait time on Thanksgiving?,Wicked Spoon,$42,,0.3953230381011963
3935,What is the estimated wait time on Thanksgiving?,Wicked Spoon,2 ~ 3,,0.3953230381011963
3936,What is the estimated wait time on Thanksgiving?,Wicked Spoon,$36,,0.3953230381011963
3937,What is the price for dinner on Thanksgiving Day and on Black Friday this year? Will the menu be available on the website?,Bacchanal Buffet,4-1/2 hour wait for dinner on Christmas Day. $56,0.652082085609436,0.46799397468566895
3938,What is the price for dinner on Thanksgiving Day and on Black Friday this year? Will the menu be available on the website?,Bacchanal Buffet,Crazy long line,0.2942756414413452,0.46799397468566895
3939,What is the price for dinner on Thanksgiving Day and on Black Friday this year? Will the menu be available on the website?,Bacchanal Buffet,$43.99,,0.46799397468566895
3940,What is the price for dinner on Thanksgiving Day and on Black Friday this year? Will the menu be available on the website?,Bacchanal Buffet,$51.99,,0.46799397468566895
3941,What is the price for dinner on Thanksgiving Day and on Black Friday this year? Will the menu be available on the website?,Bacchanal Buffet,$54.99,,0.46799397468566895
3942,What is the price for the breakfast buffet and what is the price for the lunch/dinner buffet?,Wicked Spoon,Good buffet quality food and not pricy at all.  Just very small.,0.7808151245117188,0.957970380783081
3943,What is the price for the breakfast buffet and what is the price for the lunch/dinner buffet?,Wicked Spoon,You can eat the dinner for the lunch price!,0.775326669216156,0.957970380783081
3944,What is the price for the breakfast buffet and what is the price for the lunch/dinner buffet?,Wicked Spoon,Not worth for their price,0.6937052011489868,0.957970380783081
3945,What is the price for the breakfast buffet and what is the price for the lunch/dinner buffet?,Wicked Spoon,$27,,0.957970380783081
3946,What is the price for the breakfast buffet and what is the price for the lunch/dinner buffet?,Wicked Spoon,Not,,0.957970380783081
3947,What is the price for the lunch buffet?,Bacchanal Buffet,pay,0.2793404757976532,0.46053147315979004
3948,What is the price for the lunch buffet?,Bacchanal Buffet,$37.99,,0.46053147315979004
3949,What is the price for the lunch buffet?,Bacchanal Buffet,230pm,,0.46053147315979004
3950,What is the price for the lunch buffet?,Bacchanal Buffet,$35.99,,0.46053147315979004
3951,What is the price for the lunch buffet?,Bacchanal Buffet,145,,0.46053147315979004
3952,What is the price per person?,Gangnam Asian BBQ Dining,Food is good not to pricy.,0.5360210537910461,0.36892223358154297
3953,What is the price per person?,Gangnam Asian BBQ Dining,Great food for the price,0.5024563074111938,0.36892223358154297
3954,What is the price per person?,Gangnam Asian BBQ Dining,Good food for great price,0.4680638313293457,0.36892223358154297
3955,What is the price per person?,Gangnam Asian BBQ Dining,40,,0.36892223358154297
3956,What is the price per person?,Gangnam Asian BBQ Dining,4,,0.36892223358154297
3957,What is the price?,Bacchanal Buffet,For the price its not that great,0.8230560421943665,0.36133551597595215
3958,What is the price?,Bacchanal Buffet,variety & price,0.7075732946395874,0.36133551597595215
3959,What is the price?,Bacchanal Buffet,Expensive,0.22877846658229828,0.36133551597595215
3960,What is the price?,Bacchanal Buffet,Come hungry,0.09416273981332779,0.36133551597595215
3961,What is the price?,Bacchanal Buffet,$37.99,,0.36133551597595215
3962,What is the rush usually like on Thanksgiving and day before thanksgiving?,Bacchanal Buffet,holidays,0.6140534281730652,0.37572288513183594
3963,What is the rush usually like on Thanksgiving and day before thanksgiving?,Bacchanal Buffet,good price,0.23717056214809418,0.37572288513183594
3964,What is the rush usually like on Thanksgiving and day before thanksgiving?,Bacchanal Buffet,4h,0.22266069054603577,0.37572288513183594
3965,What is the rush usually like on Thanksgiving and day before thanksgiving?,Bacchanal Buffet,$56 per person,0.21536733210086823,0.37572288513183594
3966,What is the rush usually like on Thanksgiving and day before thanksgiving?,Bacchanal Buffet,Crazy long line,0.20786398649215698,0.37572288513183594
3967,What is the the phone number ? We trying to place an order for take out and it goes to answering machine.,Cornish Pasty,"they'll sell you a loaf of that amazing bread, IF they have enough to spare.  The people working here are top notch",0.46601414680480957,1.0511901378631592
3968,What is the the phone number ? We trying to place an order for take out and it goes to answering machine.,Cornish Pasty,"so sit down, order, and enjoy the deliciousness",0.3661278784275055,1.0511901378631592
3969,What is the the phone number ? We trying to place an order for take out and it goes to answering machine.,Cornish Pasty,3 hours,0.25614139437675476,1.0511901378631592
3970,What is the the phone number ? We trying to place an order for take out and it goes to answering machine.,Cornish Pasty,pasties,0.14017093181610107,1.0511901378631592
3971,What is the the phone number ? We trying to place an order for take out and it goes to answering machine.,Cornish Pasty,U.K.,,1.0511901378631592
3972,What is the upgrade option for and what does that grant the customer that the regular price does not?,Bacchanal Buffet,pay the $20 expedited fee just to get in right away,0.5319362878799438,0.4887244701385498
3973,What is the upgrade option for and what does that grant the customer that the regular price does not?,Bacchanal Buffet,additional fee,0.5274672508239746,0.4887244701385498
3974,What is the upgrade option for and what does that grant the customer that the regular price does not?,Bacchanal Buffet,variety & price,0.45131033658981323,0.4887244701385498
3975,What is the upgrade option for and what does that grant the customer that the regular price does not?,Bacchanal Buffet,fee for each and every visit here,0.44163280725479126,0.4887244701385498
3976,What is the upgrade option for and what does that grant the customer that the regular price does not?,Bacchanal Buffet,fee of $25 for dinner,0.39265966415405273,0.4887244701385498
3977,What kind of beer do they offer with seafood buffet?,Studio B Buffet,quality buffet for $ 35.99 brunch...international buffet with surprisingly good sushi,0.6287293434143066,0.5038886070251465
3978,What kind of beer do they offer with seafood buffet?,Studio B Buffet,free wine and beer,0.5755383372306824,0.5038886070251465
3979,What kind of beer do they offer with seafood buffet?,Studio B Buffet,course wine and beer,0.5485528707504272,0.5038886070251465
3980,What kind of beer do they offer with seafood buffet?,Studio B Buffet,disappointing and wasted. The desserts were attractive but simply not sweet,0.4442121684551239,0.5038886070251465
3981,What kind of beer do they offer with seafood buffet?,Studio B Buffet,coffee,0.3926115334033966,0.5038886070251465
3982,What kind of beverages are included in the price ($54.99 for weekend dinner)?  Are soft drinks included?  Thanks!,Bacchanal Buffet,all ads include Caesar's buffet for the buffet deal,0.5298077464103699,0.43433594703674316
3983,What kind of beverages are included in the price ($54.99 for weekend dinner)?  Are soft drinks included?  Thanks!,Bacchanal Buffet,breakfast buffet,0.4219461977481842,0.43433594703674316
3984,What kind of beverages are included in the price ($54.99 for weekend dinner)?  Are soft drinks included?  Thanks!,Bacchanal Buffet,champagne,0.3424651324748993,0.43433594703674316
3985,What kind of beverages are included in the price ($54.99 for weekend dinner)?  Are soft drinks included?  Thanks!,Bacchanal Buffet,Delicious,0.23490206897258759,0.43433594703674316
3986,What kind of beverages are included in the price ($54.99 for weekend dinner)?  Are soft drinks included?  Thanks!,Bacchanal Buffet,trade,0.16161705553531647,0.43433594703674316
3987,What kind of cheeses do they have at the charcuterie station?,Bacchanal Buffet,deli meats,0.5979104042053223,0.988823652267456
3988,What kind of cheeses do they have at the charcuterie station?,Bacchanal Buffet,"Thai curry mussels, clams, steamed crab legs, pork belly, the street tacos station, chocolate cake pops",0.5665565729141235,0.988823652267456
3989,What kind of cheeses do they have at the charcuterie station?,Bacchanal Buffet,my wine,0.44354450702667236,0.988823652267456
3990,What kind of cheeses do they have at the charcuterie station?,Bacchanal Buffet,selections,0.2210637480020523,0.988823652267456
3991,What kind of cheeses do they have at the charcuterie station?,Bacchanal Buffet,carving,0.2186751663684845,0.988823652267456
3992,What kind of cheeses do they have at the charcuterie station?,Wicked Spoon,dabbawalas and cheeses,0.5852771401405334,1.45792818069458
3993,What kind of cheeses do they have at the charcuterie station?,Wicked Spoon,veggies and no sausages,0.4197334051132202,1.45792818069458
3994,What kind of cheeses do they have at the charcuterie station?,Wicked Spoon,Sushi and seafood is blaaahh! The carving,0.3772730827331543,1.45792818069458
3995,What kind of cheeses do they have at the charcuterie station?,Wicked Spoon,dessert,0.37653377652168274,1.45792818069458
3996,What kind of cheeses do they have at the charcuterie station?,Wicked Spoon,great,0.24318188428878784,1.45792818069458
3997,What kind of seafood do they have at this buffet?,Bacchanal Buffet,love seafood,0.7205422520637512,0.38002967834472656
3998,What kind of seafood do they have at this buffet?,Bacchanal Buffet,crab legs and shrimp,0.5726416707038879,0.38002967834472656
3999,What kind of seafood do they have at this buffet?,Bacchanal Buffet,Very nice selection,0.3589352071285248,0.38002967834472656
4000,What kind of seafood do they have at this buffet?,Bacchanal Buffet,amazing,0.28937867283821106,0.38002967834472656
4001,What kind of seafood do they have at this buffet?,Bacchanal Buffet,Clean,0.06289976835250854,0.38002967834472656
4002,What kind of seafood is offered during Saturday brunch?,Bacchanal Buffet,love seafood,0.5906491279602051,0.4297494888305664
4003,What kind of seafood is offered during Saturday brunch?,Bacchanal Buffet,breakfast,0.5010217428207397,0.4297494888305664
4004,What kind of seafood is offered during Saturday brunch?,Bacchanal Buffet,great,0.3524363040924072,0.4297494888305664
4005,What kind of seafood is offered during Saturday brunch?,Bacchanal Buffet,better,0.24108260869979858,0.4297494888305664
4006,What kind of seafood is offered during Saturday brunch?,Bacchanal Buffet,Wicked spoon,0.21989138424396515,0.4297494888305664
4007,What months is the lazy river open? Planning to book in the first week of September..thanks,MGM Grand Hotel,week,0.5453739166259766,1.5233373641967773
4008,What months is the lazy river open? Planning to book in the first week of September..thanks,MGM Grand Hotel,casino,0.1998475044965744,1.5233373641967773
4009,What months is the lazy river open? Planning to book in the first week of September..thanks,MGM Grand Hotel,1st,0.1492384523153305,1.5233373641967773
4010,What months is the lazy river open? Planning to book in the first week of September..thanks,MGM Grand Hotel,10 AM,,1.5233373641967773
4011,What months is the lazy river open? Planning to book in the first week of September..thanks,MGM Grand Hotel,5-140,,1.5233373641967773
4012,What rooms are in the 200.00 range?,MGM Grand Hotel,It's pretty suite,0.42998358607292175,0.4227786064147949
4013,What rooms are in the 200.00 range?,MGM Grand Hotel,standard tower rooms,0.3506999611854553,0.4227786064147949
4014,What rooms are in the 200.00 range?,MGM Grand Hotel,Amazingly comfy bed and view of strip from 23rd floor,0.29506492614746094,0.4227786064147949
4015,What rooms are in the 200.00 range?,MGM Grand Hotel,a sofa sleeper,0.1815560907125473,0.4227786064147949
4016,What rooms are in the 200.00 range?,MGM Grand Hotel,nice,0.10794828832149506,0.4227786064147949
4017,"What should I budget for omasake per person? We are women in the 40's, and not really big eaters, but we can eat a regular meal....",Raku,I had to go to the host stand to get my bill and pay because nobody came to me. The hamburger steak was good but took forever,0.6327030658721924,0.7018880844116211
4018,"What should I budget for omasake per person? We are women in the 40's, and not really big eaters, but we can eat a regular meal....",Raku,fresh,0.2445898801088333,0.7018880844116211
4019,"What should I budget for omasake per person? We are women in the 40's, and not really big eaters, but we can eat a regular meal....",Raku,extensive Sake menu,0.22971822321414948,0.7018880844116211
4020,"What should I budget for omasake per person? We are women in the 40's, and not really big eaters, but we can eat a regular meal....",Raku,questioned the chef,0.22859594225883484,0.7018880844116211
4021,"What should I budget for omasake per person? We are women in the 40's, and not really big eaters, but we can eat a regular meal....",Raku,$45,,0.7018880844116211
4022,What size is the express takeaway container? Is it just one container or is the separate options for the food and dessert items?,Wicked Spoon,Togo container for 20 dollars,0.5733433365821838,0.8904666900634766
4023,What size is the express takeaway container? Is it just one container or is the separate options for the food and dessert items?,Wicked Spoon,small plates tapas-style,0.435671865940094,0.8904666900634766
4024,What size is the express takeaway container? Is it just one container or is the separate options for the food and dessert items?,Wicked Spoon,Servings,0.3468795418739319,0.8904666900634766
4025,What size is the express takeaway container? Is it just one container or is the separate options for the food and dessert items?,Wicked Spoon,puzzle,0.20221570134162903,0.8904666900634766
4026,What size is the express takeaway container? Is it just one container or is the separate options for the food and dessert items?,Wicked Spoon,$20,,0.8904666900634766
4027,What time do the special guests come on? Bday girl turns 21 at midnight.,Hakkasan Nightclub,Saturday nights,0.523139238357544,0.9069795608520508
4028,What time do the special guests come on? Bday girl turns 21 at midnight.,Hakkasan Nightclub,9pm,0.4510229825973511,0.9069795608520508
4029,What time do the special guests come on? Bday girl turns 21 at midnight.,Hakkasan Nightclub,waste 2 hours of my night,0.4262132942676544,0.9069795608520508
4030,What time do the special guests come on? Bday girl turns 21 at midnight.,Hakkasan Nightclub,guestlist line,0.10343111306428909,0.9069795608520508
4031,What time do the special guests come on? Bday girl turns 21 at midnight.,Hakkasan Nightclub,11/21/15,,0.9069795608520508
4032,What time do they put out the tickets for the line?,Little Miss BBQ,"Saturday is their busiest day. So if you don't want to wait double the time, go on another day",0.4722042381763458,0.3905918598175049
4033,What time do they put out the tickets for the line?,Little Miss BBQ,you wait for a parking spot,0.4651384651660919,0.3905918598175049
4034,What time do they put out the tickets for the line?,Little Miss BBQ,"15 min before they opened,  been standing in line for two hours",0.3701290488243103,0.3905918598175049
4035,What time do they put out the tickets for the line?,Little Miss BBQ,hour,0.28334173560142517,0.3905918598175049
4036,What time do they put out the tickets for the line?,Little Miss BBQ,..,,0.3905918598175049
4037,What time do they stop serving breakfast? Do they serve prime rib and crab during breakfast?,Bacchanal Buffet,"Love it! Breakfast is well worth the price and service was great. The bacon, ham, and individual carafes of coffee were stand-outs",0.6277039051055908,1.2380590438842773
4038,What time do they stop serving breakfast? Do they serve prime rib and crab during breakfast?,Bacchanal Buffet,when you can't decide what to get for breakfast and lunch,0.4913843870162964,1.2380590438842773
4039,What time do they stop serving breakfast? Do they serve prime rib and crab during breakfast?,Bacchanal Buffet,before lunchtime,0.39734524488449097,1.2380590438842773
4040,What time do they stop serving breakfast? Do they serve prime rib and crab during breakfast?,Bacchanal Buffet,vegas,0.14179721474647522,1.2380590438842773
4041,What time do they stop serving breakfast? Do they serve prime rib and crab during breakfast?,Bacchanal Buffet,2:45,,1.2380590438842773
4042,What time do they stop serving food?,Four Peaks Brewing,they come on a pizza plate,0.3646182119846344,0.3559098243713379
4043,What time do they stop serving food?,Four Peaks Brewing,Last time I had the nachos,0.3189365863800049,0.3559098243713379
4044,What time do they stop serving food?,Four Peaks Brewing,doubled as a dessert,0.2904224395751953,0.3559098243713379
4045,What time do they stop serving food?,Four Peaks Brewing,watch games,0.2350613921880722,0.3559098243713379
4046,What time do they stop serving food?,Four Peaks Brewing,Great place,0.13549375534057617,0.3559098243713379
4047,What time do you guys open for dinner at 31 December?,Bacchanal Buffet,5pm,0.3665861487388611,0.46497583389282227
4048,What time do you guys open for dinner at 31 December?,Bacchanal Buffet,hour,0.24883314967155457,0.46497583389282227
4049,What time do you guys open for dinner at 31 December?,Bacchanal Buffet,no long line,0.22116999328136444,0.46497583389282227
4050,What time do you guys open for dinner at 31 December?,Bacchanal Buffet,6:30,,0.46497583389282227
4051,What time do you guys open for dinner at 31 December?,Bacchanal Buffet,$60.99,,0.46497583389282227
4052,What time does brunch end on a Saturday?,HEXX kitchen + bar,Jessica was an amazing server.  Enjoyed our dinner and cocktails!,0.5183916091918945,0.27374863624572754
4053,What time does brunch end on a Saturday?,HEXX kitchen + bar,Service is on point,0.29392576217651367,0.27374863624572754
4054,What time does brunch end on a Saturday?,HEXX kitchen + bar,20 min,0.11080106347799301,0.27374863624572754
4055,What time does brunch end on a Saturday?,HEXX kitchen + bar,c,,0.27374863624572754
4056,What time does brunch end on a Saturday?,HEXX kitchen + bar,:)),,0.27374863624572754
4057,What time does dinner start for Saturday ? And do they carry their famous bone marrow?,Wicked Spoon,roast duck,0.4451315999031067,0.4291040897369385
4058,What time does dinner start for Saturday ? And do they carry their famous bone marrow?,Wicked Spoon,"They have just been really ""off"" for brunch",0.427129328250885,0.4291040897369385
4059,What time does dinner start for Saturday ? And do they carry their famous bone marrow?,Wicked Spoon,Amazing dinner buffet,0.4263555109500885,0.4291040897369385
4060,What time does dinner start for Saturday ? And do they carry their famous bone marrow?,Wicked Spoon,buffet ive,0.40149810910224915,0.4291040897369385
4061,What time does dinner start for Saturday ? And do they carry their famous bone marrow?,Wicked Spoon,lunch,0.34728366136550903,0.4291040897369385
