,question,business,answer,similarity,execution_time_in_sec,human_rating
3498,My wife and I are planning on being there for Valentine's day. Would we feel out of place if I wore a suit and she wore an elegant dress?,Gordon Ramsay Steak,face and long stringy hair,0.872795141684539,3.24239134788513,
3499,My wife and I are planning on being there for Valentine's day. Would we feel out of place if I wore a suit and she wore an elegant dress?,Gordon Ramsay Steak,we never felt out of place,0.8700102452998442,3.24239134788513,
3500,Offered a dining credit as part of a promotion .. where can I use these ? Room service?,Bally's Las Vegas Hotel & Casino,we got a 45% discount off,0.7522993127856881,2.05119967460632,
3501,Offered a dining credit as part of a promotion .. where can I use these ? Room service?,Bally's Las Vegas Hotel & Casino,no-frills hotel going in and you will be fine,0.7455540915439659,2.05119967460632,
3502,Offered a dining credit as part of a promotion .. where can I use these ? Room service?,Bally's Las Vegas Hotel & Casino,Ease of parking and light walking distance to casino/room w/ luggage,0.7393493066432929,2.05119967460632,
3503,Offered a dining credit as part of a promotion .. where can I use these ? Room service?,Bally's Las Vegas Hotel & Casino,non-resort type hotels,0.7366084167909209,2.05119967460632,
3504,Offered a dining credit as part of a promotion .. where can I use these ? Room service?,Bally's Las Vegas Hotel & Casino,I usually slip the staff a $20 at check in,0.7355819866984041,2.05119967460632,
3505,Ok to bring a teenager?,The Peppermill Restaurant & Fireside Lounge,just had to be different and get a sandwhich lol,0.6705664651825171,2.10535669326782,
3506,Ok to bring a teenager?,The Peppermill Restaurant & Fireside Lounge,"Ok cool, cute kids.",0.661792043794304,2.10535669326782,
3507,Ok to bring a teenager?,The Peppermill Restaurant & Fireside Lounge,"Fuck man, I love it here!",0.6146956060589829,2.10535669326782,
3508,Ok to bring a teenager?,The Peppermill Restaurant & Fireside Lounge,Uh oh...its got to be a 45 minute wait and I'm starving,0.613551955008521,2.10535669326782,
3509,Ok to bring a teenager?,The Peppermill Restaurant & Fireside Lounge,n't a food snob,0.6098163308137421,2.10535669326782,
3510,"Ok, teenagers are allowed how about a10 and 7 yr old early afternoon for lunch and a dessert?",The Peppermill Restaurant & Fireside Lounge,drunken munchie run at 4 AM.,0.7872811102938778,2.38701200485229,
3511,"Ok, teenagers are allowed how about a10 and 7 yr old early afternoon for lunch and a dessert?",The Peppermill Restaurant & Fireside Lounge,1000x more awesome at 2 am after too many drinks,0.7781356201071858,2.38701200485229,
3512,"Ok, teenagers are allowed how about a10 and 7 yr old early afternoon for lunch and a dessert?",The Peppermill Restaurant & Fireside Lounge,ran for a couple hours,0.775677194623359,2.38701200485229,
3513,"Ok, teenagers are allowed how about a10 and 7 yr old early afternoon for lunch and a dessert?",The Peppermill Restaurant & Fireside Lounge,a fun place to go for late night drinks and food or morning breakfast or lunch.,0.772463873488318,2.38701200485229,
3514,"Ok, teenagers are allowed how about a10 and 7 yr old early afternoon for lunch and a dessert?",The Peppermill Restaurant & Fireside Lounge,looking to grab some food after a night out or early morning brunch,0.7621591774081071,2.38701200485229,
3515,"Okay, coming in 8 hours from out of town for my boyfriends birthday and am having a lot of trouble deciding between making reservations at Meat & Potatoes and Butcher and the Rye? Can anyone help a girl out?",Meat & Potatoes,the steak was a ittle tough are making me  go 4 instead of 5,0.8515227673948291,1.87017560005188,
3516,"Okay, coming in 8 hours from out of town for my boyfriends birthday and am having a lot of trouble deciding between making reservations at Meat & Potatoes and Butcher and the Rye? Can anyone help a girl out?",Meat & Potatoes,"try the ""Meat on a plate with potatoes",0.8500264220714558,1.87017560005188,
3517,"Okay, coming in 8 hours from out of town for my boyfriends birthday and am having a lot of trouble deciding between making reservations at Meat & Potatoes and Butcher and the Rye? Can anyone help a girl out?",Meat & Potatoes,I were very behind in trying Meat and Potatoes,0.8495368893986399,1.87017560005188,
3518,"Okay, coming in 8 hours from out of town for my boyfriends birthday and am having a lot of trouble deciding between making reservations at Meat & Potatoes and Butcher and the Rye? Can anyone help a girl out?",Meat & Potatoes,dinner with my husband and friends of ours around 9:30pm because it was the only reservation we could land on a Saturday when looking 2 days before.,0.847105087746346,1.87017560005188,
3519,"Okay, coming in 8 hours from out of town for my boyfriends birthday and am having a lot of trouble deciding between making reservations at Meat & Potatoes and Butcher and the Rye? Can anyone help a girl out?",Meat & Potatoes,you're small inside and I have to endure more awkward moments,0.8447861507461171,1.87017560005188,
3520,On the website it says 50% off for students with student id.. how does it work if I'm an online student?,High Roller,Linq's website was down,0.824573778544178,1.95909786224365,
3521,On the website it says 50% off for students with student id.. how does it work if I'm an online student?,High Roller,42$ per person instead of 52$,0.8189514951136779,1.95909786224365,
3522,On the website it says 50% off for students with student id.. how does it work if I'm an online student?,High Roller,I think you can get $5 off anyway if you download the app,0.8121611145338149,1.95909786224365,
3523,On the website it says 50% off for students with student id.. how does it work if I'm an online student?,High Roller,a regular pass and not a all you can drink pass,0.806427265184765,1.95909786224365,
3524,On the website it says 50% off for students with student id.. how does it work if I'm an online student?,High Roller,people on the wheel,0.8048968839905859,1.95909786224365,
3525,Once you order do you have to stick with the first order meat?,Gen Korean BBQ House,4 orders of meat at a time,0.889689093586428,1.89703345298767,1.0
3526,Once you order do you have to stick with the first order meat?,Gen Korean BBQ House,We would order food,0.8843154478215051,1.89703345298767,1.0
3527,Once you order do you have to stick with the first order meat?,Gen Korean BBQ House,it's hard to track down your server,0.87239103732791,1.89703345298767,1.0
3528,Once you order do you have to stick with the first order meat?,Gen Korean BBQ House,the'll charge you if you order tons and don't finish what you order.,0.8717922730971479,1.89703345298767,2.0
3529,Once you order do you have to stick with the first order meat?,Gen Korean BBQ House,you make the meat he way you want it.,0.857392400333432,1.89703345298767,3.0
3530,Parking? Is it free or does it require a room key/codes?,The LINQ Hotel & Casino,Nothing is free,0.818779852862636,4.51845955848694,
3531,Parking? Is it free or does it require a room key/codes?,The LINQ Hotel & Casino,Parking is tight,0.796925848152121,4.51845955848694,
3532,Parking? Is it free or does it require a room key/codes?,The LINQ Hotel & Casino,free,0.7941752491999351,4.51845955848694,
3533,Parking? Is it free or does it require a room key/codes?,The LINQ Hotel & Casino,FIND the self-parking garage,0.7929878528020899,4.51845955848694,
3534,Parking? Is it free or does it require a room key/codes?,The LINQ Hotel & Casino,Parking,0.7919124667758479,4.51845955848694,
3535,Reservations or are walk-ins possible?,High Roller,Reservations in advance are highly recommended,0.8008756907994059,1.97854852676392,
3536,Reservations or are walk-ins possible?,High Roller,Tickets are around $25 USD but you save about $5 if you buy it at a  Tickets and More kiosks,0.6574450114392061,1.97854852676392,
3537,Reservations or are walk-ins possible?,High Roller,Tickets are $27 for the daytime and nighttime tickets,0.6417489670702801,1.97854852676392,
3538,Reservations or are walk-ins possible?,High Roller,CHECK GROUPON or online deal sites,0.634912495583542,1.97854852676392,
3539,Reservations or are walk-ins possible?,High Roller,several deals available online,0.609237329529652,1.97854852676392,
3540,Should I bring my own chair?,Little Miss BBQ,I will be back,0.793733992744373,1.64367532730103,
3541,Should I bring my own chair?,Little Miss BBQ,Next time I am bringing a chair,0.7892906770953779,1.64367532730103,
3542,Should I bring my own chair?,Little Miss BBQ,I will definitely be back and I'm brining my friends/family with me.,0.7890845593179041,1.64367532730103,
3543,Should I bring my own chair?,Little Miss BBQ,I'm not letting her bring my stepdad.,0.783404988459989,1.64367532730103,
3544,Should I bring my own chair?,Little Miss BBQ,I wish I could convince them to expand as I'd be the first investor,0.7805409074706858,1.64367532730103,
3545,So did you guys move outside of Beijing? That's where it shows as your location on my bookmark 🤣🤣🤣 Super Secret!!,Secret Pizza,"You guys can find it on your own next time your in Vegas ;) 

Personally I thought the pizza",0.8676616331717459,2.9705395698547403,
3546,So did you guys move outside of Beijing? That's where it shows as your location on my bookmark 🤣🤣🤣 Super Secret!!,Secret Pizza,"Thanks to the pics on Yelp, the place is easy to find if you know what you're looking for...but lives up to the great Vegas building design",0.86257925807531,2.9705395698547403,
3547,So did you guys move outside of Beijing? That's where it shows as your location on my bookmark 🤣🤣🤣 Super Secret!!,Secret Pizza,"you're hungry for something delicious, something cool and something that won't break your wallet - go to the Secret Pizza",0.861222894564364,2.9705395698547403,
3548,So did you guys move outside of Beijing? That's where it shows as your location on my bookmark 🤣🤣🤣 Super Secret!!,Secret Pizza,"As for the location of this ""secret pizza"" place, I could go all Gossip Girl on you and say",0.8609813311719281,2.9705395698547403,
3549,So did you guys move outside of Beijing? That's where it shows as your location on my bookmark 🤣🤣🤣 Super Secret!!,Secret Pizza,into Secret Pizza,0.860749754813632,2.9705395698547403,
3550,"So for the previous question i asked about total rewards, if buffet if like 60.00$ is it possible to get any discount?",Bacchanal Buffet,$50 (without tax or tip brunch price) per person price tag,0.8852435294602449,5.06577157974243,
3551,"So for the previous question i asked about total rewards, if buffet if like 60.00$ is it possible to get any discount?",Bacchanal Buffet,"if you're curious about the hype, waste your money and go check it out but if you're looking for a good buffet",0.881227753528254,5.06577157974243,
3552,"So for the previous question i asked about total rewards, if buffet if like 60.00$ is it possible to get any discount?",Bacchanal Buffet,a groupon or get some kind of discount,0.8771641840679609,5.06577157974243,
3553,"So for the previous question i asked about total rewards, if buffet if like 60.00$ is it possible to get any discount?",Bacchanal Buffet,another seafood buffet,0.867317079328338,5.06577157974243,
3554,"So for the previous question i asked about total rewards, if buffet if like 60.00$ is it possible to get any discount?",Bacchanal Buffet,gone downhill Bellaggio,0.86581936998819,5.06577157974243,
3555,"So if you pay with debit and not credit, they charge 100 a night throughout your stay? Or? I'm confused because that's a lot of money plus your room and all the resort fees?",The Signature at MGM Grand,for a room on the strip I'm a fan,0.92148942915088,2.05336451530456,
3556,"So if you pay with debit and not credit, they charge 100 a night throughout your stay? Or? I'm confused because that's a lot of money plus your room and all the resort fees?",The Signature at MGM Grand,a normal hotel provides you have to pay for here is a small list,0.9195998154877172,2.05336451530456,
3557,"So if you pay with debit and not credit, they charge 100 a night throughout your stay? Or? I'm confused because that's a lot of money plus your room and all the resort fees?",The Signature at MGM Grand,Bellagio,0.915689542414634,2.05336451530456,
3558,"So if you pay with debit and not credit, they charge 100 a night throughout your stay? Or? I'm confused because that's a lot of money plus your room and all the resort fees?",The Signature at MGM Grand,a night,0.9089409267320828,2.05336451530456,
3559,"So if you pay with debit and not credit, they charge 100 a night throughout your stay? Or? I'm confused because that's a lot of money plus your room and all the resort fees?",The Signature at MGM Grand,it's not a pleasant experience for those who stay at your place.,0.9053793485634732,2.05336451530456,
3560,So it's $60 for dinner and the buffet of buffet upgrade is $35? What's is the $60 dinner and what is the extra $35 upgrade?,Bacchanal Buffet,for a buffet,0.8894971957588929,4.8192656040191695,
3561,So it's $60 for dinner and the buffet of buffet upgrade is $35? What's is the $60 dinner and what is the extra $35 upgrade?,Bacchanal Buffet,a buffet,0.8790603721751751,4.8192656040191695,
3562,So it's $60 for dinner and the buffet of buffet upgrade is $35? What's is the $60 dinner and what is the extra $35 upgrade?,Bacchanal Buffet,buffet,0.8745199944935071,4.8192656040191695,
3563,So it's $60 for dinner and the buffet of buffet upgrade is $35? What's is the $60 dinner and what is the extra $35 upgrade?,Bacchanal Buffet,Bacchanal's dinner buffet review.,0.874078229698031,4.8192656040191695,
3564,So it's $60 for dinner and the buffet of buffet upgrade is $35? What's is the $60 dinner and what is the extra $35 upgrade?,Bacchanal Buffet,buffet,0.869286758560154,4.8192656040191695,
3565,So they have electronic craps?,"South Point Hotel, Casino & Spa",I love the computerized craps and roulette.,0.762734102541852,1.78142666816711,
3566,So they have electronic craps?,"South Point Hotel, Casino & Spa",bingo,0.7567718152391479,1.78142666816711,
3567,So they have electronic craps?,"South Point Hotel, Casino & Spa",skillful craps player,0.7504921657298599,1.78142666816711,
3568,So they have electronic craps?,"South Point Hotel, Casino & Spa",video roulette and I did not get along .. haha,0.739948428586037,1.78142666816711,
3569,So they have electronic craps?,"South Point Hotel, Casino & Spa",all the usual slot machines,0.735009463293957,1.78142666816711,
3570,So they serve lobster for weekend dinner?,Bacchanal Buffet,crab,0.829553453608187,4.782901525497441,
3571,So they serve lobster for weekend dinner?,Bacchanal Buffet,They serve pretty much the same items for lunch and dinner,0.8061307568959741,4.782901525497441,
3572,So they serve lobster for weekend dinner?,Bacchanal Buffet,I have gone for both dinner,0.8046081989791579,4.782901525497441,
3573,So they serve lobster for weekend dinner?,Bacchanal Buffet,it is not a delectable sreak and lobster dinner,0.798302404829112,4.782901525497441,
3574,So they serve lobster for weekend dinner?,Bacchanal Buffet,We ate here for dinner and again the next day for lunch,0.7966012980539889,4.782901525497441,
3575,Sodium in farm fresh burger?,Joe's Farm Grill,taste farm fresh,0.757103099833407,1.65644216537476,
3576,Sodium in farm fresh burger?,Joe's Farm Grill,I ordered the farm burger with sweet potato fries,0.742245388981486,1.65644216537476,
3577,Sodium in farm fresh burger?,Joe's Farm Grill,"Food that tops the list for us are the fontina burger, the pulled pork sandwich, the fresh beet salad, and all of the grilled pizzas",0.7343680538726608,1.65644216537476,
3578,Sodium in farm fresh burger?,Joe's Farm Grill,Food,0.7271216427332858,1.65644216537476,
3579,Sodium in farm fresh burger?,Joe's Farm Grill,order of sweet potato fries and drinks,0.725813695427734,1.65644216537476,
3580,"Someone said it was All you can eat, cannot find on menu: true or no?",Soho Japanese Restaurant,If you don't see something on the menu,0.914558692473462,1.6698930263519298,
3581,"Someone said it was All you can eat, cannot find on menu: true or no?",Soho Japanese Restaurant,I do wish they had an all you can eat but I don't think the menu is large enough for that.,0.9124930337352958,1.6698930263519298,
3582,"Someone said it was All you can eat, cannot find on menu: true or no?",Soho Japanese Restaurant,"*wink*)

If there's something you usually order that is not on the menu, ask and you might receive",0.911668790803418,1.6698930263519298,
3583,"Someone said it was All you can eat, cannot find on menu: true or no?",Soho Japanese Restaurant,they have their own sushi menu,0.894725156597081,1.6698930263519298,
3584,"Someone said it was All you can eat, cannot find on menu: true or no?",Soho Japanese Restaurant,If you are looking for all you can eat or 50 different rolls and nigiri then this place is not for you,0.8941576175263621,1.6698930263519298,
3585,Stupid question. Do you have to grill your own? What if you stink at grilling?,Gen Korean BBQ House,change your grill,0.853312713639902,1.90682435035706,
3586,Stupid question. Do you have to grill your own? What if you stink at grilling?,Gen Korean BBQ House,All you can eat and you grill it at your table,0.8478259622852791,1.90682435035706,
3587,Stupid question. Do you have to grill your own? What if you stink at grilling?,Gen Korean BBQ House,cooking,0.836148358040384,1.90682435035706,
3588,Stupid question. Do you have to grill your own? What if you stink at grilling?,Gen Korean BBQ House,If your grill gets dirty,0.8334946238535759,1.90682435035706,
3589,Stupid question. Do you have to grill your own? What if you stink at grilling?,Gen Korean BBQ House,vents on the side of the grills,0.8327185885024939,1.90682435035706,
3590,Sunday and Monday dinner menu that same as weekend dinner menu?,Bacchanal Buffet,Thursday buffet dinner time!,0.850849304891217,4.79435920715332,
3591,Sunday and Monday dinner menu that same as weekend dinner menu?,Bacchanal Buffet,Went,0.834270663812347,4.79435920715332,
3592,Sunday and Monday dinner menu that same as weekend dinner menu?,Bacchanal Buffet,"Just FYI, lunch and dinner have the same menu",0.8313559710308009,4.79435920715332,
3593,Sunday and Monday dinner menu that same as weekend dinner menu?,Bacchanal Buffet,$53 for Sunday dinner,0.829963803111995,4.79435920715332,
3594,Sunday and Monday dinner menu that same as weekend dinner menu?,Bacchanal Buffet,buffet serves brunch until 3 and then immediately switches over to the dinner menu,0.8263901341030819,4.79435920715332,
3595,"The $5 off for  california residents, do u also need to show Marquee club propf? What is that and is there price to obtain it?",Studio B Buffet,I don't drink so the price isn't as good for me as it is for some people.,0.846907777316229,2.27707719802856,
3596,"The $5 off for  california residents, do u also need to show Marquee club propf? What is that and is there price to obtain it?",Studio B Buffet,especially for the price,0.8438388311295201,2.27707719802856,
3597,"The $5 off for  california residents, do u also need to show Marquee club propf? What is that and is there price to obtain it?",Studio B Buffet,direction,0.834537543402364,2.27707719802856,
3598,"The $5 off for  california residents, do u also need to show Marquee club propf? What is that and is there price to obtain it?",Studio B Buffet,sugar-free desserts,0.8344331113154301,2.27707719802856,
3599,"The $5 off for  california residents, do u also need to show Marquee club propf? What is that and is there price to obtain it?",Studio B Buffet,stay away,0.8333678890883159,2.27707719802856,
3600,There are 13 in my group. Is there reservations for 13 and if yes how much per person? and also if we wait in line can we all sit together?,Bacchanal Buffet,Sooooo unreasonable,0.924506815025523,4.98660063743591,1.0
3601,There are 13 in my group. Is there reservations for 13 and if yes how much per person? and also if we wait in line can we all sit together?,Bacchanal Buffet,standing in a stupid line,0.918515058054408,4.98660063743591,1.0
3602,There are 13 in my group. Is there reservations for 13 and if yes how much per person? and also if we wait in line can we all sit together?,Bacchanal Buffet,plenty of big tables so I don't know why there's a longer wait for the larger groups,0.918399556215612,4.98660063743591,4.0
3603,There are 13 in my group. Is there reservations for 13 and if yes how much per person? and also if we wait in line can we all sit together?,Bacchanal Buffet,even more lines,0.91774720499987,4.98660063743591,1.0
3604,There are 13 in my group. Is there reservations for 13 and if yes how much per person? and also if we wait in line can we all sit together?,Bacchanal Buffet,"whether we got a ticket, a reservation, or a text message",0.917238013096106,4.98660063743591,1.0
3605,"There's no smoking on here, right? I'm happy there's no smoking people automatically assume your the smoker.

Thank you!",High Roller,If someone else is buying yours,0.839337641717402,1.73997044563293,
3606,"There's no smoking on here, right? I'm happy there's no smoking people automatically assume your the smoker.

Thank you!",High Roller,..,0.82816522473968,1.73997044563293,
3607,"There's no smoking on here, right? I'm happy there's no smoking people automatically assume your the smoker.

Thank you!",High Roller,"If you're not a drinker trying to get your money's worth for 30 minutes, I would say, do whatever makes your heart content",0.8262921092861809,1.73997044563293,
3608,"There's no smoking on here, right? I'm happy there's no smoking people automatically assume your the smoker.

Thank you!",High Roller,I threw mine away in the midst of all the fun I was having :(,0.8201593388609091,1.73997044563293,
3609,"There's no smoking on here, right? I'm happy there's no smoking people automatically assume your the smoker.

Thank you!",High Roller,"Heaven forbid you go there when there's no lines the bored staff will be rude, careless ,not explain where to stand in line or which direction to go ,then throw you in front of a bright light tell you to smile with your thumbs up",0.819004291663049,1.73997044563293,
3610,They don't take reservations? So is there usually a long line to get inside ? I want to come for a bachelorette part. Is it worth it?,Wicked Spoon,"I think it's very important to make the customer feel like what they are paying is worth it, if they raise price during holiday, they should at least cook something special, not just for the sake of it.",0.927586175759688,8.48735356330872,3.0
3611,They don't take reservations? So is there usually a long line to get inside ? I want to come for a bachelorette part. Is it worth it?,Wicked Spoon,a ton of other good buffets,0.924946336992701,8.48735356330872,4.0
3612,They don't take reservations? So is there usually a long line to get inside ? I want to come for a bachelorette part. Is it worth it?,Wicked Spoon,$35 I feel like I didn't get my money worth plus the wait here is super long,0.924852063552198,8.48735356330872,5.0
3613,They don't take reservations? So is there usually a long line to get inside ? I want to come for a bachelorette part. Is it worth it?,Wicked Spoon,I don't have a problem with this because you can always go back for more and there really is no need to pile a plate high like one would at Denny's.,0.923701446593965,8.48735356330872,3.0
3614,They don't take reservations? So is there usually a long line to get inside ? I want to come for a bachelorette part. Is it worth it?,Wicked Spoon,Overall,0.9221879667798678,8.48735356330872,1.0
3615,They have GlutenFree options?,Secret Pizza,many options,0.867902104575417,5.4063444137573216,
3616,They have GlutenFree options?,Secret Pizza,tons of options and all are good,0.810018861212033,5.4063444137573216,
3617,They have GlutenFree options?,Secret Pizza,great topping options,0.7872791431958659,5.4063444137573216,
3618,They have GlutenFree options?,Secret Pizza,just shot up their prices,0.7707002603483241,5.4063444137573216,
3619,They have GlutenFree options?,Secret Pizza,limited number of choices,0.7321854125419821,5.4063444137573216,
3620,This buffet will have King Crab legs everyday during brunch and dinner?,Bacchanal Buffet,Crab legs are even on the brunch menu,0.8424809000839641,4.81433916091919,
3621,This buffet will have King Crab legs everyday during brunch and dinner?,Bacchanal Buffet,"The Aria Buffet has crab legs for breakfast, lunch, and dinner",0.839395511888403,4.81433916091919,
3622,This buffet will have King Crab legs everyday during brunch and dinner?,Bacchanal Buffet,crab legs,0.8310500853374692,4.81433916091919,
3623,This buffet will have King Crab legs everyday during brunch and dinner?,Bacchanal Buffet,crab legs,0.8172300457201809,4.81433916091919,
3624,This buffet will have King Crab legs everyday during brunch and dinner?,Bacchanal Buffet,they have crab legs and other dinner specials even for breakfast/lunch buffet,0.8093395266207389,4.81433916091919,
3625,This is my favorite place. Had some family in town and took them today at 645 and all lights were on but it was closed. I called all locations with no phones answered. Have they closed. I need my fix haha. I was barely in 1.5 weeks ago?,Tacos El Gordo,They are also one of the few places in town,0.919989418536072,2.70946192741394,
3626,This is my favorite place. Had some family in town and took them today at 645 and all lights were on but it was closed. I called all locations with no phones answered. Have they closed. I need my fix haha. I was barely in 1.5 weeks ago?,Tacos El Gordo,"best authentic tacos I ever had, so I was on vacation in vegas last week, after hearing from many of my clients that I should go here as well as lyft drivers and other peers I decided to give it a try",0.917417989671543,2.70946192741394,
3627,This is my favorite place. Had some family in town and took them today at 645 and all lights were on but it was closed. I called all locations with no phones answered. Have they closed. I need my fix haha. I was barely in 1.5 weeks ago?,Tacos El Gordo,usually I make a list of the top places in Vegas to go eat at,0.916430350304109,2.70946192741394,
3628,This is my favorite place. Had some family in town and took them today at 645 and all lights were on but it was closed. I called all locations with no phones answered. Have they closed. I need my fix haha. I was barely in 1.5 weeks ago?,Tacos El Gordo,My daughter Jessica Ann 23 had brought up let's go sit down somewhere,0.9076872842599,2.70946192741394,
3629,This is my favorite place. Had some family in town and took them today at 645 and all lights were on but it was closed. I called all locations with no phones answered. Have they closed. I need my fix haha. I was barely in 1.5 weeks ago?,Tacos El Gordo,I spent 3 days,0.90688533379993,2.70946192741394,
3630,"Trying to find the ""waiting list"" option in this app. Anyone know how to do it? Please help. Thx.",Le Thai,So you can call in and put your name on the wait list,0.8602783909247959,1.7347567081451398,
3631,"Trying to find the ""waiting list"" option in this app. Anyone know how to do it? Please help. Thx.",Le Thai,"your spot in line using the ""No Wait"" app",0.843842276246553,1.7347567081451398,
3632,"Trying to find the ""waiting list"" option in this app. Anyone know how to do it? Please help. Thx.",Le Thai,They put you in an app that will show what order your in on the waiting list,0.8432075116867791,1.7347567081451398,
3633,"Trying to find the ""waiting list"" option in this app. Anyone know how to do it? Please help. Thx.",Le Thai,leave a phone number,0.8277822813619201,1.7347567081451398,
3634,"Trying to find the ""waiting list"" option in this app. Anyone know how to do it? Please help. Thx.",Le Thai,You can call ahead and put your name on the wait list,0.8256614660503149,1.7347567081451398,
3635,"Vegan options? I've seen them offer a delicious ALL vegan bday menu in LA (w/ 12 items), & I'd love to have my bday here",TAO Asian Bistro,I must have gotten lucky,0.8473221903846109,1.81325769424438,
3636,"Vegan options? I've seen them offer a delicious ALL vegan bday menu in LA (w/ 12 items), & I'd love to have my bday here",TAO Asian Bistro,a bunch of items on the menu.,0.8305561268191729,1.81325769424438,
3637,"Vegan options? I've seen them offer a delicious ALL vegan bday menu in LA (w/ 12 items), & I'd love to have my bday here",TAO Asian Bistro,"I am spoiled in that my parents take me to nice places on occasion, and Tao is at the top 5 of my list of best meals I've ever eaten.",0.8304171413889879,1.81325769424438,
3638,"Vegan options? I've seen them offer a delicious ALL vegan bday menu in LA (w/ 12 items), & I'd love to have my bday here",TAO Asian Bistro,steak entrees,0.824533427967888,1.81325769424438,
3639,"Vegan options? I've seen them offer a delicious ALL vegan bday menu in LA (w/ 12 items), & I'd love to have my bday here",TAO Asian Bistro,I had the orange chicken,0.820544420184533,1.81325769424438,
3640,Wanted to find out how Nora's is for a group of older couples - perhaps 14 of us? (60's - 70's) Are there some quieter areas of the restaurant?,Nora's Italian Cuisine,"it is a restaurant for locals, and they know it as it is always packed",0.856047315291155,1.75188755989075,
3641,Wanted to find out how Nora's is for a group of older couples - perhaps 14 of us? (60's - 70's) Are there some quieter areas of the restaurant?,Nora's Italian Cuisine,usually families with young kids in the dining room,0.8529999890084471,1.75188755989075,
3642,Wanted to find out how Nora's is for a group of older couples - perhaps 14 of us? (60's - 70's) Are there some quieter areas of the restaurant?,Nora's Italian Cuisine,If you are looking for a romantic quiet italian restaurant,0.8521756539200109,1.75188755989075,
3643,Wanted to find out how Nora's is for a group of older couples - perhaps 14 of us? (60's - 70's) Are there some quieter areas of the restaurant?,Nora's Italian Cuisine,the right is the bar area with a lot of seating and the restrooms,0.8376266360615191,1.75188755989075,
3644,Wanted to find out how Nora's is for a group of older couples - perhaps 14 of us? (60's - 70's) Are there some quieter areas of the restaurant?,Nora's Italian Cuisine,Nora's is a more upscale Italian restaurant,0.836755444531859,1.75188755989075,
3645,"Wanting to do a fun bottomless mimosa brunch when celebrating a birthday, about what is the cost for brunch + bottomless mimosas? Also I s the brunch buffet style?

Thanks in advance for the info!",HEXX kitchen + bar,for my friends birthday,0.839901282256843,4.05319690704346,
3646,"Wanting to do a fun bottomless mimosa brunch when celebrating a birthday, about what is the cost for brunch + bottomless mimosas? Also I s the brunch buffet style?

Thanks in advance for the info!",HEXX kitchen + bar,offer brunch..,0.836072023806452,4.05319690704346,
3647,"Wanting to do a fun bottomless mimosa brunch when celebrating a birthday, about what is the cost for brunch + bottomless mimosas? Also I s the brunch buffet style?

Thanks in advance for the info!",HEXX kitchen + bar,whole other story,0.831182175281122,4.05319690704346,
3648,"Wanting to do a fun bottomless mimosa brunch when celebrating a birthday, about what is the cost for brunch + bottomless mimosas? Also I s the brunch buffet style?

Thanks in advance for the info!",HEXX kitchen + bar,"I am still dreaming about that chocolate...

Would love to go back for breakfast or brunch.",0.827343887415045,4.05319690704346,
3649,"Wanting to do a fun bottomless mimosa brunch when celebrating a birthday, about what is the cost for brunch + bottomless mimosas? Also I s the brunch buffet style?

Thanks in advance for the info!",HEXX kitchen + bar,for brunch.. patio seating,0.8258801764571999,4.05319690704346,
3650,"We are going to our very first show & would like to know which seats are good.  Living social has reduced rates, but only certain sections. I would like a great experience. is it better to sit up high or down close? Are side sections good for viewing",Cirque du Soleil - O,We sat at the very very very top back seats,0.9122887582117892,1.77244424819946,
3651,"We are going to our very first show & would like to know which seats are good.  Living social has reduced rates, but only certain sections. I would like a great experience. is it better to sit up high or down close? Are side sections good for viewing",Cirque du Soleil - O,I have seen the show a few times and would strongly recommend getting good seats to get the full experience,0.906097962917558,1.77244424819946,
3652,"We are going to our very first show & would like to know which seats are good.  Living social has reduced rates, but only certain sections. I would like a great experience. is it better to sit up high or down close? Are side sections good for viewing",Cirque du Soleil - O,fairly large,0.906027654966062,1.77244424819946,
3653,"We are going to our very first show & would like to know which seats are good.  Living social has reduced rates, but only certain sections. I would like a great experience. is it better to sit up high or down close? Are side sections good for viewing",Cirque du Soleil - O,by sitting above it all on the Mezzanine level,0.905938842142115,1.77244424819946,
3654,"We are going to our very first show & would like to know which seats are good.  Living social has reduced rates, but only certain sections. I would like a great experience. is it better to sit up high or down close? Are side sections good for viewing",Cirque du Soleil - O,it would be REALLY cool to be up close in the middle of the front sections,0.90505604533672,1.77244424819946,
3655,"We are planning on going Saturday to celebrate my brothers weddi g, we have about 15ppl coming, do they take reservations without having to purchase the VIP package?",Bacchanal Buffet,"We came here for our wedding anniversary, so we indicated this when we entered in our information on the reservation kiosks",0.875320463232688,5.98957657814026,
3656,"We are planning on going Saturday to celebrate my brothers weddi g, we have about 15ppl coming, do they take reservations without having to purchase the VIP package?",Bacchanal Buffet,We have lots of out of town guests,0.8640150949611829,5.98957657814026,
3657,"We are planning on going Saturday to celebrate my brothers weddi g, we have about 15ppl coming, do they take reservations without having to purchase the VIP package?",Bacchanal Buffet,vegetarian/vegan his choices are limited.,0.860566062844522,5.98957657814026,
3658,"We are planning on going Saturday to celebrate my brothers weddi g, we have about 15ppl coming, do they take reservations without having to purchase the VIP package?",Bacchanal Buffet,Any time we have family in town that want to check out a buffet,0.857984338142865,5.98957657814026,
3659,"We are planning on going Saturday to celebrate my brothers weddi g, we have about 15ppl coming, do they take reservations without having to purchase the VIP package?",Bacchanal Buffet,enter your name/info as a reservation,0.8573775651800292,5.98957657814026,
