answer,business_name,helpful,question
Quickly dipped in a hot bath of boiling water then on to a dish for you to happily feast. Note: it's towards the back area so you'll need to find the hidden treasure... Lol.,Bacchanal Buffet - Temporarily Closed,1,Are the king crabs steamed and warm?
Very warm and tasty. The Chef brought a big platter of king legs to our table since we had a party of 10.,Bacchanal Buffet - Temporarily Closed,0,Are the king crabs steamed and warm?
"They have both, hot steamed and chilled cold crab legs available.",Bacchanal Buffet - Temporarily Closed,0,Are the king crabs steamed and warm?
"Yes, you can choose crab legs on ice (in the front) or there is an area that has steamed crab legs (about half way to the back).",Bacchanal Buffet - Temporarily Closed,0,Are the king crabs steamed and warm?
"They do offer children pricing.  5-10 years old is considered a child.

WeekdayBrunch $19.99 Mon.-Fri. 7:30 AM - 3 PM

Weekend Brunch $24.99 Sat.-Sun. 8 AM - 3 PM

Weekday Dinner $24.99 Mon.-Thurs. 3 PM - 10 PM

Weekend Dinner $26.99 Fri.-Sun. 3 PM - 10 PM",Bacchanal Buffet - Temporarily Closed,0,Kids pricing at all?
Pork Chop.,STK Las Vegas,0,What's their best steak?
"There is a prime rib listed on the dinner menu, but no sandwich.  It would probably be best to call and ask if you how late you can order off of the lunch menu.  Good luck!",HEXX kitchen + bar,0,Is the prime rib French dip sandwiched offered at night for dinner?
"The main floor restaurant is appropriate for a business dinner, avoid the upstairs club after dinner hours.",TAO Asian Bistro,1,Is this place appropriate for a business dinner?
Yes! Many business dinners were going on around our table.,TAO Asian Bistro,1,Is this place appropriate for a business dinner?
"Depending how serious is your ""business dinner""... The place is ""normal talking level"" noisy but people come in casual/professional in collar shirts etc. The dining area is a great conversion starter. I would say Yes.",TAO Asian Bistro,1,Is this place appropriate for a business dinner?
"I feel like it is however, depending on the business they may not feel Comfortable with the music they play it's very hip hop/top 40s.. it's not that Loud though but definitely noticeable.. it is a very hip yet nice place",TAO Asian Bistro,0,Is this place appropriate for a business dinner?
Absolutely is! I've been there twice for business meetings.,TAO Asian Bistro,0,Is this place appropriate for a business dinner?
I actually went in with no reservation. I sat next to the bar which was close to the entrance off to the left once you enter. As far as I know they have the full menu. It's just a smaller table but still doable.,Gordon Ramsay Steak - Temporarily Closed,1,Are reservations required for the bar?  Is a the full menu available in the bar?
You defiantly don't need a reservation for the bar.  I sat there with no reservation and ordered from the full menu :),Gordon Ramsay Steak - Temporarily Closed,1,Are reservations required for the bar?  Is a the full menu available in the bar?
full menu available at the bar. no reservation needed (if there is available).,Gordon Ramsay Steak - Temporarily Closed,1,Are reservations required for the bar?  Is a the full menu available in the bar?
No reservations needed at the bar and I believe they have the full menu.,Gordon Ramsay Steak - Temporarily Closed,0,Are reservations required for the bar?  Is a the full menu available in the bar?
Reservations are not required. I’m not sure about the full menu part.,Gordon Ramsay Steak - Temporarily Closed,0,Are reservations required for the bar?  Is a the full menu available in the bar?
For the price point it doesn't offer lobster.,Studio B Buffet,1,Do they offer lobster on the weekend?
Sadly when I went for the seafood buffet they did NOT have lobster. They did have plenty of crab though!,Studio B Buffet,0,Do they offer lobster on the weekend?
I haven't seen lobster.... lobster bisque yes,Studio B Buffet,0,Do they offer lobster on the weekend?
Yes! All meat is made to your specific order!,Gaucho Parrilla Argentina,0,Can you order steak well done?
"No, unfortunately we don't. Thank you",Bacchanal Buffet - Temporarily Closed,1,"I was wondering if you guys offer a ""to-go"" option for your buffet?"
"I seriously doubt it, but if you bring your own bag I don't think they'll police it unless it's too obvious.",Bacchanal Buffet - Temporarily Closed,1,"I was wondering if you guys offer a ""to-go"" option for your buffet?"
"No to-gos, unless you sneak in your own.",Bacchanal Buffet - Temporarily Closed,0,"I was wondering if you guys offer a ""to-go"" option for your buffet?"
"Hello Betsy,
The kids under 40 inches eat free and kids under 50 inches is $9.99.
Please contact me if you have any questions.

Sincerely, 

Annie Chun
Customer Relations Manager
annie.chun@octopusrestaurant.com",Gen Korean BBQ House,1,Do you have a child price?
"Best to call about this, but I do believe it has prices for kids.",Gen Korean BBQ House,1,Do you have a child price?
No. All same pricing,Gen Korean BBQ House,1,Do you have a child price?
"No, they do not.",Gen Korean BBQ House,1,Do you have a child price?
Didn't see any Halal dishes available.,Mon Ami Gabi,0,What halal dishes do they serve?
it's a French restaurant,Mon Ami Gabi,0,What halal dishes do they serve?
"Too much, they are stingy on the meat, the meat carver gave me a plate of fat at the Brisket table.",The Buffet at Bellagio - Temporarily Closed,0,How much is the buffet?
Normally $35 for brunch weekday and around $55 on weekends,The Buffet at Bellagio - Temporarily Closed,0,How much is the buffet?
If I recall it's around $30-$35 per person,The Buffet at Bellagio - Temporarily Closed,0,How much is the buffet?
"Children 4 and under eat for free. Ages 5 to 10 pay $19.99 for brunch on weekdays, $24.99 for dinner on weekdays. On weekends, Ages 5 to 10 pay $24.99 for brunch, and $26.99 for dinner. Ages 11+ are considered adults for pricing purposes. These are the current prices, but they are always subject to change, and we do have special pricing on holidays which is usually determined about 2 weeks before the holiday. Thank you.",Bacchanal Buffet - Temporarily Closed,0,Is there different pricing for children? What's the age limit and the price?
HEXX will have all you can eat prime rib on Christmas and Christmas Eve. You can make reservations at hexxlasvegas.com,HEXX kitchen + bar,0,"Hi, do you have the same menu for Christmas eve dinner? If not, which is the menu, and how much it will cost? Do you have reservations?"
"Since this is for a specific event, I suggest either calling the restaurant directly or contacting them via their Facebook page. Good luck!",HEXX kitchen + bar,0,"Hi, do you have the same menu for Christmas eve dinner? If not, which is the menu, and how much it will cost? Do you have reservations?"
"Yes, available at any meal.  You can see my video for a weekday brunch dim sum.  https://www.youtube.com/watch?v=PcHidEy3lA4

If they have it for weekday brunch, count on it that they have it for every meal.",Bacchanal Buffet - Temporarily Closed,1,"Is Dim Sum usually available during both the weekday and weekend brunch AND dinner? If so, what are the dim sum options available?"
"Good Morning Scott, we do offer dim sum during brunch and dinner, seven days a week. The selections include but not limit to Shu mai, Har Gow, pork dumplings, lotus leaf rice, custard bun, chashu pork bun, and taro bun. Should you have any further questions, please do not hesitate to contact us. 

thank you",Bacchanal Buffet - Temporarily Closed,0,"Is Dim Sum usually available during both the weekday and weekend brunch AND dinner? If so, what are the dim sum options available?"
"We enjoyed our stay. We were in the older part...our room was spacious. We had friends staying in the very modern Aria.  While it was new and had nice amenities, I appreciated the size of our room (separate vanities, two closets, jacuzzi, shower and very large sitting area).

We also couldn't beat the price and location.  I can live without the style and newness for space.  As long as my room stays clean, I'm good.

I have pictures I will try to post.",Bally's Las Vegas Hotel & Casino - Temporarily Closed,12,Are the resort rooms nice? no pictures in website...
"Cheaper rooms towards the back, not really nice, but if you pay more for the upgraded rooms in the front of the hotel it's well worth the extra, plus you get a fridge and coffee.  I'll see if I have any room pics and upload",Bally's Las Vegas Hotel & Casino - Temporarily Closed,3,Are the resort rooms nice? no pictures in website...
"On a 10 scale, I'd give it a 7. Maid service didn't leave towels as I asked but took the express tip",Bally's Las Vegas Hotel & Casino - Temporarily Closed,3,Are the resort rooms nice? no pictures in website...
Rooms are pretty spacious but some of them are still the older styles. They are updating their Indigo Tower rooms. We were able to stay in one this weekend and they look so much better!,Bally's Las Vegas Hotel & Casino - Temporarily Closed,4,Are the resort rooms nice? no pictures in website...
They are bigger than other places. They are old though. I liked the room because of the size but it was worn down. My room's bed were not very comfortable but tolerable. I would stay there again if I had too only because the staff were really nice.,Bally's Las Vegas Hotel & Casino - Temporarily Closed,3,Are the resort rooms nice? no pictures in website...
The early bird special is not currently being offered.,Bacchanal Buffet - Temporarily Closed,0,"Is the early bird brunch special still ongoing?
Do you offer different items during early bird brunch and brunch?"
Yes. But not strictly enforced. Just dress nice And you will be fine.,LAVO Italian Restaurant & Lounge,3,"Is there a dress code? I plan to dress nice, but wasn't sure if they allow shorts or not.."
I wouldn't show up in ripped jeans or a bikini top. It's an expensive place.,LAVO Italian Restaurant & Lounge,1,"Is there a dress code? I plan to dress nice, but wasn't sure if they allow shorts or not.."
"casual/denim shorts would not be appropriate but I've gone there for dinner in a very dressed-up pair of linen/lace shorts with a blouse and heels and was just fine, even received a compliment from the hostess to boot!",LAVO Italian Restaurant & Lounge,1,"Is there a dress code? I plan to dress nice, but wasn't sure if they allow shorts or not.."
"I don't think shorts are appropriate, but I'd call them first to find out.",LAVO Italian Restaurant & Lounge,0,"Is there a dress code? I plan to dress nice, but wasn't sure if they allow shorts or not.."
"I'm not sure if there's a dress code, but I didn't see anyone in shorts. Also, I was only there for dinner at 7:00 pm. People were generally dressed nice.",LAVO Italian Restaurant & Lounge,0,"Is there a dress code? I plan to dress nice, but wasn't sure if they allow shorts or not.."
"Simply put, no.",The LINQ Hotel & Casino - Temporarily Closed,1,Is this hotel kid friendly?
"Depends on what you mean by kid friendly. There's no daycare or things like that. There's people with open containers everywhere drinking, gambling and smoking, but it's Las Vegas... you're gonna have that everywhere. 

So from a lifestyle standpoint? Of course not, but no hotel is so just use common sense and don't let your kids run around by themselves. Should be ok",The LINQ Hotel & Casino - Temporarily Closed,0,Is this hotel kid friendly?
"I would say not really, but it can work.  The pool is not for kids.  But the location makes it kind of work.  There is a shopping district that is has a few things for kids, the suites are a good size, it is near other more kid-friendly hotels.  However, there is a younger crowd in this hotel and we got the feeling they really didn't care to have kids around.  we didn't see many besides ours.",The LINQ Hotel & Casino - Temporarily Closed,0,Is this hotel kid friendly?
There are other hotels that are more kid friendly with better pools and arcades. This one is no where near that.,The LINQ Hotel & Casino - Temporarily Closed,0,Is this hotel kid friendly?
Yes,The LINQ Hotel & Casino - Temporarily Closed,0,Is this hotel kid friendly?
"Not sure what the brunch price is, but If it's $40, that's all you should need to be concerned about.  I don't know exactly what the $25 is for, but I can speculate that this is probably the fast pass.  Since this buffet is one of the most popular and best, there's usually a very long wait.  So if you don't want to wait, you can pay an additional fee to get to the front of the line.  
The $15 for mimosas is optional.  I wouldn't recommend drinking any alcohol because it will get you full fast.",Bacchanal Buffet - Temporarily Closed,0,"Hello, I do not quite understand the price for Brunch. Then the up charge for the buffet? Is it the $39.99 +$25? Then $15 for Bottomless mimosas. Don't really do buffets to much. 
Thanks in advance"
Yes,Bacchanal Buffet - Temporarily Closed,0,"Hello, I do not quite understand the price for Brunch. Then the up charge for the buffet? Is it the $39.99 +$25? Then $15 for Bottomless mimosas. Don't really do buffets to much. 
Thanks in advance"
"I think the 25 upcharge is for front of line pass, otherwise you may end up waiting quite awhile",Bacchanal Buffet - Temporarily Closed,0,"Hello, I do not quite understand the price for Brunch. Then the up charge for the buffet? Is it the $39.99 +$25? Then $15 for Bottomless mimosas. Don't really do buffets to much. 
Thanks in advance"
It's just walk ins,Lo-Lo's Chicken & Waffles,0,Does this place take reservations?
"No reservations.  First come, first served walki in only.",Lo-Lo's Chicken & Waffles,0,Does this place take reservations?
"No, but just give them a quick call they are the most helpful staff they would know",Mon Ami Gabi,0,Anyone know what champagne they give with the birthday dessert?
Til 3pm.  Yes prime ribs and crabs on the lunch menu,Bacchanal Buffet - Temporarily Closed,1,What time do they stop serving breakfast? Do they serve prime rib and crab during breakfast?
They serve breakfast the entire day. Someone else will need to answer the steak and crab question. I went at 2pm and they had eggs and bacon for days...,Bacchanal Buffet - Temporarily Closed,0,What time do they stop serving breakfast? Do they serve prime rib and crab during breakfast?
No they dont,Secret Pizza,0,They have GlutenFree options?
"I didn't see any, but maybe they didn't have it ready",Secret Pizza,0,They have GlutenFree options?
"Jürgen H.,

Our pizza is not gluten-free. If you have any additional questions, please give us a call at 702.698.7860.",Secret Pizza,0,They have GlutenFree options?
Yes they're open. I was just there this past weekend. They open at 11:00 am everyday.,Cornish Pasty,0,Is this place open? No one is answering the phone today.
Yes..it is open,Cornish Pasty,0,Is this place open? No one is answering the phone today.
I was there last November and it was open.,The LINQ Hotel & Casino - Temporarily Closed,0,Will the pool be open in november?
"The Linq pool season is mid-March to the end of October—weather permitting. As a Linq guest, however, you can use the Caesar’s pool year-round for a $10 admittance fee.",The LINQ Hotel & Casino - Temporarily Closed,0,Will the pool be open in november?
The pool is open year around just depends on the whether. The pool parties are over in September.,The LINQ Hotel & Casino - Temporarily Closed,0,Will the pool be open in november?
On their website it say it will be open til the end of October depending on the weather.,The LINQ Hotel & Casino - Temporarily Closed,0,Will the pool be open in november?
A cinch bag can be view as a purse where as a full on backpack may be questioned by security. I suggest contacting Cesar's security if you are going to be bringing a large bag.,Bacchanal Buffet - Temporarily Closed,1,I'm am planning on bring a cinch bag to carry that day. Is there a coat/bag check or is it appropriate for this to be carried on my back as I go through the buffet?
"You always can leave the bag at concierge. Depending on what time you would be there it is really busy so leaving the bag would be highly recommended. Just strolling around with a single plate sometimes a challenge;) 

You may be able to leave the bag at the cashiers station as well. 

Enjoy!",Bacchanal Buffet - Temporarily Closed,0,I'm am planning on bring a cinch bag to carry that day. Is there a coat/bag check or is it appropriate for this to be carried on my back as I go through the buffet?
No! I don't think so!,Bacchanal Buffet - Temporarily Closed,0,I'm am planning on bring a cinch bag to carry that day. Is there a coat/bag check or is it appropriate for this to be carried on my back as I go through the buffet?
"There is a bag check at the bell desk, but a small bag like the one you're describing is fine to bring in.",Bacchanal Buffet - Temporarily Closed,0,I'm am planning on bring a cinch bag to carry that day. Is there a coat/bag check or is it appropriate for this to be carried on my back as I go through the buffet?
"Shouldn’t be a problem, if not insanely oversized. I would check @bell desk as suggested, unless you have valuables inside!",Bacchanal Buffet - Temporarily Closed,0,I'm am planning on bring a cinch bag to carry that day. Is there a coat/bag check or is it appropriate for this to be carried on my back as I go through the buffet?
I'm not sure homie pero maybe Mariachi on the weekends. The food is bomb asf though!!!🇲🇽🇲🇽🇲🇽,El Dorado Cantina - Las Vegas Strip,1,Do they have live music. If so what kind?
"Luis,

El Dorado Cantina offers live music during certain special Mexican holiday celebrations.  Please contact the restaurant directly for dates and times.",El Dorado Cantina - Las Vegas Strip,0,Do they have live music. If so what kind?
Not sure,El Dorado Cantina - Las Vegas Strip,0,Do they have live music. If so what kind?
"You can pre order as much as they will allow and pick it up via the ""Backdoor"" if you order more than 5lbs.",Little Miss BBQ,0,Do you cater?
Yes,Little Miss BBQ,0,Do you cater?
"I can only think of 2 CVS stores on The Strip. One is located next to the Park MGM & is walkable from the MGM Grand. Second location is further North near Paris & Bally's resorts.  This second location might be the one you're interested in as it is larger.

Both are located on South Las Vegas Blvd & are easily accessible.  I've never caught the bus in LV so your best bet is to check the RTC Transit routes & schedules.",MGM Grand Hotel,2,"I am looking for the large cvs that I see in pictures from the strip. Is it here or closer to another hotel? I would be coming from the airport, any tips on the best route to get to it from the airport by bus, like which route?"
"The hotel site is so large that it is a little far from other hotels.The route from the airport is simple, so you can leave it to taxi or Uber！",MGM Grand Hotel,0,"I am looking for the large cvs that I see in pictures from the strip. Is it here or closer to another hotel? I would be coming from the airport, any tips on the best route to get to it from the airport by bus, like which route?"
"HELLO! 
I want to provide you with a company that provides excellent service! TRY YOU DON'T PLEASE LOOK FOR YOUR LONGER AND FIND YOU ORDER ONLY AT THIS IT COMPANY NAME OF THE COMPANY GAVROSH LIMO! or www.gavroshLimo.com",MGM Grand Hotel,0,"I am looking for the large cvs that I see in pictures from the strip. Is it here or closer to another hotel? I would be coming from the airport, any tips on the best route to get to it from the airport by bus, like which route?"
"it depends on what day you wanna dine in but when we go there we do no need a reservation, and that was during a happy hour too so we are expecting there would be a lot of people.. we were seated at once and we are 6 of us. enjoy your dinning .it was very good..",Gangnam Asian BBQ Dining,0,How far in advance do they take reservations for 6 people?
I don't think they take reservation. Just be there an hour earlier than your plan and wait in their couch area.,Gangnam Asian BBQ Dining,0,How far in advance do they take reservations for 6 people?
Most likely no!,Citizen Public House,0,Dogs allowed on patio?
The pool is small but lots of fun and gets crowded fast,The LINQ Hotel & Casino - Temporarily Closed,0,How's the pool?
It was ok but it's in the shade by 330 in the afternoon.,The LINQ Hotel & Casino - Temporarily Closed,0,How's the pool?
"I dont know specifically about that room, but the whole place is old and outdated and not very clean, the place is just old and tired. I didn't like it at all, be careful of hidden costs, and the workers there are not very helpful....I get the feeling they're tired of tourists.",The STRAT Hotel,5,"Has anyone rented one of the private dining rooms? Specifically the renaissance room level 103.
I have a party of 17 and was wondering if anyone had any comments or suggestions."
"I was married there on 5/27/17 & it was phenomenal!! We had our reception for 35 in the Sunset room, absolutely beautiful! The Sunrise room is equally as nice & would be better suited for a smaller group.  The food was declared the best wedding meal ever had by all my guests, particularly the lobster bisque & filet mignon!! My experience with the staff was also great! They accommodated every wish & managed to be discreet & efficient while ensuring our wedding went smoothly. Pat was our maitre d, a true professional, Tina, our catering coordinator met with us & was  most attentive to our wishes & Daun, our wedding coordinator would stop at nothing to ensure our wedding was perfect!!! Thanks to all of them & their assistants I would happily rate our experience 5 stars & above!! ( I didn't find any hidden fees after carefully reading our contract, no surprises & no different than any other catering fees in any contract)",The STRAT Hotel,2,"Has anyone rented one of the private dining rooms? Specifically the renaissance room level 103.
I have a party of 17 and was wondering if anyone had any comments or suggestions."
"Takes right at 30 minutes from loading to exit. Purchased in combination package, approximately  $10-12 person.",High Roller - Temporarily Closed,7,How long is it and what the price for tickets?
It's 30 mins to go all the way around.  You can get a Groupon for discounted tickets.  Some cars are bar cars allowing you to have an open bar for the entire 30 mins..  If you want the bar car you have to book that as it is a higher price but worth it if you are a drinker.,High Roller - Temporarily Closed,5,How long is it and what the price for tickets?
"30 min and lots of places will sell discounted ticktes, even military discounts as well as Groupons.  This is a nice little adventure,  highly recommended.",High Roller - Temporarily Closed,3,How long is it and what the price for tickets?
We got cheaper tickets from Ticketmaster than at the door for the Happy Half Hour - 30 minute open bar as it goes around.,High Roller - Temporarily Closed,3,How long is it and what the price for tickets?
30 mins purchased a package on Groupon!,High Roller - Temporarily Closed,2,How long is it and what the price for tickets?
"I don't know, haven't been there during Christmas. You can always call them directly to find out 😉",The Buffet At Wynn,0,What is the price for Christmas Day brunch?
"Hello Mari, 
Christmas Day brunch is priced at $47.99 per person + tax. It will be served from 7:30 am to 1:00 pm on Tuesday, December 25. Thank you for your inquiry.",The Buffet At Wynn,0,What is the price for Christmas Day brunch?
None in Oct 2017,The STRAT Hotel,3,Beds bugs lately?
My stay there we didn't encounter any bugs!,The STRAT Hotel,1,Beds bugs lately?
Nope! Our room was clean as a whistle! Was there in Tuesday.,The STRAT Hotel,1,Beds bugs lately?
Bed bug just found in my bosses room. Disgusting.,The STRAT Hotel,1,Beds bugs lately?
How about a roach and then switched rooms and my son was bite by something on his forehead in the room we were switched to.  And they want to challenge a refund for both nights,The STRAT Hotel,1,Beds bugs lately?
Not really you will want to keep up on your mobile.,Bacchanal Buffet - Temporarily Closed,1,Are there any TVs to show Nfl games?
Nope,Bacchanal Buffet - Temporarily Closed,1,Are there any TVs to show Nfl games?
I did not see any TV's while I was there.,Bacchanal Buffet - Temporarily Closed,1,Are there any TVs to show Nfl games?
There are no TVs.,Bacchanal Buffet - Temporarily Closed,1,Are there any TVs to show Nfl games?
"It is always available, with the possible exception of holidays. We do upgrade the package and charge a little more on certain holidays and holiday weekends. Thank you.",Bacchanal Buffet - Temporarily Closed,0,Is the all you can drink for an additional $15 available all the time or only certain times?
"Yes, but much of what you're paying for are crab and other meat options, so this and most other Vegas buffets are a poor value for most vegetarians.",Wicked Spoon,0,Are there vegetarian options?
"Long L.,

Yes, we do have some vegetarian options. For more information regarding specific menu items, please contact us directly at 702.698.7870. We hope to see you here soon.",Wicked Spoon,0,Are there vegetarian options?
Yes a Lot of Them,Wicked Spoon,0,Are there vegetarian options?
"I think it probably depends on the night but yes they have dress code.  I think it states ""upscale fashionable"" and as usual was more for men than women.  

""Dress Code is upscale fashionable attire. We do not permit: hats, sandals, sneakers, hard soled shoes and boots, ripped or baggy clothing, men's shorts, and athletic wear. Collared shirts are required for men.""

Though we did see plenty breaking these rules",Hakkasan Nightclub-Temporarily Closed,5,Is there a dress code to enter for men & women? If so what's the dress code?
"No flip flops, shorts and tank tops... dress to impress! Hakkasan is a high end Nightclub and there will be some end people there as well.",Hakkasan Nightclub-Temporarily Closed,2,Is there a dress code to enter for men & women? If so what's the dress code?
I thought that no tennis shoes or hats but saw people in both.  Women can wear just about anything.  Don't challenge the code unless you know the door man.   If your going to get on the main dance floor floor go early,Hakkasan Nightclub-Temporarily Closed,1,Is there a dress code to enter for men & women? If so what's the dress code?
"Dress nice. They will turn you away for Sneakers, jeans, shorts, t-shirts, etc.",Hakkasan Nightclub-Temporarily Closed,0,Is there a dress code to enter for men & women? If so what's the dress code?
"From their site: ""Dress Code is upscale fashionable attire. We do not permit: hats, sandals, sneakers, hard soled shoes and boots, ripped or baggy clothing, men's shorts, and athletic wear. Collared shirts are required for men.""

http://hakkasannightclub.com/faq/",Hakkasan Nightclub-Temporarily Closed,2,Is there a dress code to enter for men & women? If so what's the dress code?
"If you put in your comments or special requests- they may upgrade you. For my 40th birthday, they upgraded me to the penthouse suite!!!",Bally's Las Vegas Hotel & Casino - Temporarily Closed,0,Does Bally do any anniversary accommodations?
Wow!! They didn't upgrade us to the penthouse but Jimmi (Veronica) in concierge is awesome and can help set up some great surprises in the room. She helped me earlier in the month with celebrating my partners 40th birthday and he loved everything.,Bally's Las Vegas Hotel & Casino - Temporarily Closed,0,Does Bally do any anniversary accommodations?
"8. Location is great, you have access to a majority of the strip in walking distance.
The room has a built-in dispenser for shampoo/conditioner/etc in the shower. Pretty sure there's bar soap and lotion provided as well.",The LINQ Hotel & Casino - Temporarily Closed,0,I have a  reservation 7/13/18 is it true the hotel doesn't supply toiletries? How would you rate your stay 1-10
"Basic toiletries are provided in your room. I didn't notice any different than other hotels. But I didn't need a razor, toothbrush, etc. so I'm not sure if the front desk provides those.",The LINQ Hotel & Casino - Temporarily Closed,0,I have a  reservation 7/13/18 is it true the hotel doesn't supply toiletries? How would you rate your stay 1-10
"I always bring my own toiletries, so I don't remember. I had a great stay. Really great location right on the strip.",The LINQ Hotel & Casino - Temporarily Closed,0,I have a  reservation 7/13/18 is it true the hotel doesn't supply toiletries? How would you rate your stay 1-10
"Toiletries are provided. The rooms are on the smaller side, but are clean and nice. (rooms are 6-7).  Location was a 9-10.",The LINQ Hotel & Casino - Temporarily Closed,0,I have a  reservation 7/13/18 is it true the hotel doesn't supply toiletries? How would you rate your stay 1-10
"Of course, toiletries are provided. I rate the hotel 7/10.",The LINQ Hotel & Casino - Temporarily Closed,0,I have a  reservation 7/13/18 is it true the hotel doesn't supply toiletries? How would you rate your stay 1-10
Yes. We were there on Tuesday and they served Wagu beef,Bacchanal Buffet - Temporarily Closed,1,Do they have Waygu beef during the week for dinner?
"Anything from the soda machine, water, and tea. I can't remember if there was coffee.",The Buffet at Bellagio - Temporarily Closed,0,What drinks are included in the drinks package? I mean the additional cost alcoholic drinks package?
"Soda, tea, juices",The Buffet at Bellagio - Temporarily Closed,0,What drinks are included in the drinks package? I mean the additional cost alcoholic drinks package?
"Soda,soft drinks ,ice tea, coffee ,hot tea.
Alcohol,of course , is an additional fee.",The Buffet at Bellagio - Temporarily Closed,0,What drinks are included in the drinks package? I mean the additional cost alcoholic drinks package?
Yes. It's a regular diner. No one is walking around naked.,The Peppermill Restaurant & Fireside Lounge,2,"Ok, teenagers are allowed how about a10 and 7 yr old early afternoon for lunch and a dessert?"
It's a diner ... totally fine :),The Peppermill Restaurant & Fireside Lounge,0,"Ok, teenagers are allowed how about a10 and 7 yr old early afternoon for lunch and a dessert?"
Yes it is a restaurant - the bar is separate! Be sure to share meals the portions are huge,The Peppermill Restaurant & Fireside Lounge,0,"Ok, teenagers are allowed how about a10 and 7 yr old early afternoon for lunch and a dessert?"
Absolutely!!! We take our 6 year old all the time. While you are there take a peek into the lounge though!! It's awesome!! The food is in huge portions so you can share!!,The Peppermill Restaurant & Fireside Lounge,0,"Ok, teenagers are allowed how about a10 and 7 yr old early afternoon for lunch and a dessert?"
"Yes, all ages are allowed.",The Peppermill Restaurant & Fireside Lounge,0,"Ok, teenagers are allowed how about a10 and 7 yr old early afternoon for lunch and a dessert?"
"Usually, but not as much as your all-American mom-and-pop diners (because Americans believe only Asian restaurants use MSGs - which had a racist origin and is absurd - if restaurant supply stores only sold to Asian restaurants, they'd be broke). After all, historically MSG production was more advanced in European food products - like cheese (Parmesan, Cheddar, etc) and canned fish (Sardines, Anchovies, etc) - than their Asian counterparts.

It is not possible for someone to be allergic to MSG without being allergic to cheese, tomatoes, peas, corn, fish, etc. Natural and manmade MSG have the same structure. Moreover, synthetic MSG has existed for more than 100 years, without any research finding any evidence of allergic reactions.",Monta Japanese Noodle House,37,Do ramen broths have MSG?
MSG is a naturally occurring element in our body. A study made by ONE doctor said it could have caused headaches turned out to be an erroneous study. Now Americans are condition to believe such a thing. Msg or not-- just eat it,Monta Japanese Noodle House,5,Do ramen broths have MSG?
"MSG sensitivity is largely psychosomatic. Multiple studies had people reporting symptoms when told pacebo is MSG and reporting no symptoms when unknowingly consuming actual MSG.

Some people are sensitive to the sodium in MSG however.",Monta Japanese Noodle House,5,Do ramen broths have MSG?
Without a doubt,Monta Japanese Noodle House,1,Do ramen broths have MSG?
"If the broth is made with kombucha, then yes, as natural occurring msg is found in kombu and adds umami to traditional ramen broth.

Be aware that other restaurants such as chick-fil-a is LOADED with MSG.  It's just funny how you never hear of anyone complain about MSG headaches after eating  there 🤔",Monta Japanese Noodle House,1,Do ramen broths have MSG?
Ages 6-12 are half price,The Buffet at Bellagio - Temporarily Closed,0,Is it half-price for kids age 11 or not? There are conflicting information in various places? Thanks.
"Kids 6-12 half off
5 and under are free

The the Bellagio buffet website*",The Buffet at Bellagio - Temporarily Closed,0,Is it half-price for kids age 11 or not? There are conflicting information in various places? Thanks.
"No half price , full price for kid",The Buffet at Bellagio - Temporarily Closed,0,Is it half-price for kids age 11 or not? There are conflicting information in various places? Thanks.
"Sometimes the Total Rewards desk will run promotions for signing up, or for signing up for a total rewards Visa, but we don't give any discounts to TR members. We do have VIP lines for Platinum, Diamond, and 7Star members.",Bacchanal Buffet - Temporarily Closed,0,"So for the previous question i asked about total rewards, if buffet if like 60.00$ is it possible to get any discount?"
"Hello Chris, it's very minimal i think a couple dollars off if your a rewards member. I've been there about 5 times as a rewards member and if I remember correctly it is around 2-3 dollar discount.",Bacchanal Buffet - Temporarily Closed,0,"So for the previous question i asked about total rewards, if buffet if like 60.00$ is it possible to get any discount?"
"No, price is set.",Bacchanal Buffet - Temporarily Closed,0,"So for the previous question i asked about total rewards, if buffet if like 60.00$ is it possible to get any discount?"
"No, just points.",Bacchanal Buffet - Temporarily Closed,0,"So for the previous question i asked about total rewards, if buffet if like 60.00$ is it possible to get any discount?"
"Hi S.V., we do not currently offer any locals discounts on the buffet but we do offer discounts at Spa Mio. Thank you!",Studio B Buffet,0,Is there a local's discount on the buffet?
"My friend actually had this issue, she was able to verify with buying her tickets and using her student email address.",High Roller - Temporarily Closed,1,On the website it says 50% off for students with student id.. how does it work if I'm an online student?
"No ID, no discount. You can always try, the workers are really cool .",High Roller - Temporarily Closed,0,On the website it says 50% off for students with student id.. how does it work if I'm an online student?
"If your an online student, you'll probably have to show some proof of that when you arrive at the attraction. The employees are friendly. Enjoy.",High Roller - Temporarily Closed,0,On the website it says 50% off for students with student id.. how does it work if I'm an online student?
Call them,High Roller - Temporarily Closed,0,On the website it says 50% off for students with student id.. how does it work if I'm an online student?
"If you weren't required to get a Student ID due to your ""online"" enrollment, I bet showing a registration document might work.  Best option is to call them, 1-800-634-6441",High Roller - Temporarily Closed,0,On the website it says 50% off for students with student id.. how does it work if I'm an online student?
"If you are bringing a large party, a reservation is recommended.",Studio B Buffet,3,Do you need to make a reservation?
"Use the OpenTable app or website, you can make the reservation right now.",Mon Ami Gabi,1,"When is the best time to call for a reservation for a party of 5/6 during the dates of June 2-5, 2019?"
