answer,business_name,helpful,question
"Crab  legs, oysters, clams, salmon, and shrimp",Bacchanal Buffet - Temporarily Closed,0,What kind of seafood is offered during Saturday brunch?
"Went on a Friday, dinner starts at 2:30pm. There was a line when we got there. I think if you go around 1:30-2:15 line would be shorter. I haven't seen this buffet without any line. Check out their website for prices and times. Tried inserting the screenshot here but it won't let me. Desserts are always A+ here.",Studio B Buffet,0,Is there a line to get in? When is the best time to go for dinner?
We went on a Sunday and were at the buffet early. No line. Best way to avoid a line is to arrive early.,Studio B Buffet,0,Is there a line to get in? When is the best time to go for dinner?
"For a Monday at 6 pm during the summer, there was a 15 minute wait; however, we did have a party of 16. Once seated, though, it was still fairly occupied even for parties of 2-4.",Studio B Buffet,0,Is there a line to get in? When is the best time to go for dinner?
"No, there is not. There is a fridge filled with items for purchase and if you empty it out for your stuff, you will be charged for what you took out. No microwave either. No coffee or tea maker. The hotel is set up so that you have to go to the lobby and purchase your coffee, tea, water or snacks. Bring lots of cash...you'll need it. If you are not planning on using the hotel Wi-Fi, Computer Room, or Pool, refuse to sign the ""Resort Fee"" credit card form. It is about $43 more per room, per day.",MGM Grand Hotel,27,Do the rooms come with fridges and microwaves?
"Standard rooms do not come with microwaves, however they do come with fridges pretty stocked with items you can purchase. You cannot put your own items in these refrigerators",MGM Grand Hotel,3,Do the rooms come with fridges and microwaves?
"As mentioned fridges atr there but full . I was just at the MGM park and you could order a fridge . Not sure of the price . Might be free if you  keep medications in  it.    ;-). We usually buy  or bring an insulated cooler bag from the dollar store and use that with their ice .We also bring instant starbucks and a small kettle if we wish to have coffee in the morning ,or oatmeal etc . You can also get lidded styrofoam cups at the dollar store. PBR great deck with a 5 dollar all day breakfast",MGM Grand Hotel,3,Do the rooms come with fridges and microwaves?
Unfortunately they don't- only if you have the suites.,MGM Grand Hotel,2,Do the rooms come with fridges and microwaves?
"Wow I was not aware there was a credit card form that one can sign to ""opt out"" of paying the resort fee.  This option has never been presented to me at check in but I will certainly ask for it next time I stay.  The resort fees are hidden and are very similar to what airlines used to do in terms of charging taxes and others fees that they did not show in the advertised fare.  Hotels should be forced to display their fees in the advertised fare just like airlines now are.",MGM Grand Hotel,3,Do the rooms come with fridges and microwaves?
"Not so much, really depends on who is bartending. The host staff could be a bit friendlier though.",Mesa Grill - Temporarily Closed,0,Best Bloody Mary in Las Vegas?
"We were there on a Wednesday evening.  There were cold crab legs that night.  I was not impressed with the seafood offerings at all.  Not a large variety of seafood offerings.  The cost was $38 per person, I believe?  This buffet received good reviews, handsome decor, clean and friendly wait staff.  A lot of my food items were cold by the time I reached my table.  The carving station was excellent though! 

If you want good seafood on a week night, go to the RIO.  It was amazing!!",Wicked Spoon,1,Do they have crab leg on Weekday dinner? how much for 1 person for Weekday dinner? I am looking for a good buffet have seafood on Weekday in Las Vegas? Wicked Spoon is a good one?
"Trn QQ.,

Crab legs are served during dinner hours starting at 5PM, Monday-Thursday and 3PM, Friday-Sunday. Likewise, for more information on pricing, visit: http://bit.ly/2nhvd4i

If you have any other questions about our menu items, please give us a call at 702.698.7870. We hope to see you here soon.",Wicked Spoon,1,Do they have crab leg on Weekday dinner? how much for 1 person for Weekday dinner? I am looking for a good buffet have seafood on Weekday in Las Vegas? Wicked Spoon is a good one?
Yes- it’s located in the upper atrium past the screening lines. They’re usually open from 6am-10pm.,Charlotte Douglas International Airport,3,Is there a USO for military?
"Yes, on the second floor above the main concourse. Always friendly and welcoming",Charlotte Douglas International Airport,1,Is there a USO for military?
Here's the link should you need it: http://www.cltairport.com/VisitorServices/Pages/USO.aspx,Charlotte Douglas International Airport,1,Is there a USO for military?
Thanks Theresa!! And hours may be slightly different at the Charlotte Center -- due Martin Luther King holiday. But not sure....,Charlotte Douglas International Airport,0,Is there a USO for military?
"Yes, it's above chick fil a",Charlotte Douglas International Airport,0,Is there a USO for military?
For dinner. I've seen them put them out starting around 4pm.,Bacchanal Buffet - Temporarily Closed,1,When do they serve the king crab legs?
I believe for dinner service. When I went they served both warm and cold - good to have options!,Bacchanal Buffet - Temporarily Closed,1,When do they serve the king crab legs?
"We serve a mix of Snow and King Crab legs during dinner on weekdays and all day on the weekends and holidays. We also offer Jonah Crab claws and clusters, and we've been experimenting with adding Dungeness crab as well.",Bacchanal Buffet - Temporarily Closed,1,When do they serve the king crab legs?
Everydays,Bacchanal Buffet - Temporarily Closed,0,When do they serve the king crab legs?
$$$$,Julian Serrano Tapas - Temporarily Closed,1,How $$ is the menu?
"I feel like it's fair, better value than many Vegas places. Plus it's small plates so you control the amount. I go every Vegas trip.",Julian Serrano Tapas - Temporarily Closed,1,How $$ is the menu?
"Thank you for asking. We can range from $14-$23 per taps. The high end would be our filet with fogra. The typical person can spend from $45-$60 per person.  This is food and beverage. 

Look forward to having you in.",Julian Serrano Tapas - Temporarily Closed,2,How $$ is the menu?
Two of us with a couple of drinks each and 4-5 items shared plus a shared desert paid just over $200.,Julian Serrano Tapas - Temporarily Closed,2,How $$ is the menu?
"It is outrageous and not worth the $$$$. I posted how expensive it was and still needed to go find food when done. They in turn posted back that it costs so much because the food they give is expensive. Yeah, so what. If I am still hungry after paying lots of money, what's the point of going there. NOPE!!",Julian Serrano Tapas - Temporarily Closed,0,How $$ is the menu?
"Speaking of the buffet, You have salad and its toppings, and some of the desserts are sugar free, but there's  lot of meat. I don't know about the buffet, but nearby there is a gelato cafe, very good also. Besides water and alcoholic beverages, their contract seems to rely on coke products, no Pepsi products. Like diet, sugar free, regular, 0 calories, and so on.",The Buffet at Bellagio - Temporarily Closed,0,Are there many vegan options?
"I would say the vegan options are limited. This is still a more traditional buffet with lots of seafood and meat. They have a nice salad bar and some good vegetarian options, but cream sauces and cheeses will further limit your options if you're looking for vegan options.",The Buffet at Bellagio - Temporarily Closed,0,Are there many vegan options?
"Yes there is! They offer a variety of foods so you will have lots to choose from, enjoy.",The Buffet at Bellagio - Temporarily Closed,0,Are there many vegan options?
"Very limited vegan options. Was last there for dinner in February '17, and there were maybe 2 veggie sushi options, and seaweed salad, some fruit, salad, and sautéed vegetables. They had things like sautéed asparagus, and mushroom caps, but I'm not sure if there was butter used in cooking those. There might have been a couple pasta options, and maybe a couple bread options. Certainly not enough to make it worth a $40 meal. 
My wife is a vegetarian and she struggled to enjoy the buffet as much as I did as a meat eater. I honestly think if you're a vegetarian, or a vegan, you're better off saving your money and going somewhere else, because you're not going to get that same bang for your buck.",The Buffet at Bellagio - Temporarily Closed,0,Are there many vegan options?
"Not exactly, some of their veggies are cooked in meat broth. They do have vegetarian sushi. Ask the server for help",TAO Asian Bistro,1,"Vegan options? I've seen them offer a delicious ALL vegan bday menu in LA (w/ 12 items), & I'd love to have my bday here"
yes they do,The LINQ Hotel & Casino - Temporarily Closed,1,Does anyone know if the linq shows football on sundays? Do thry have nfl sunday ticket?
"Yes, they have a large televised sports area.",The LINQ Hotel & Casino - Temporarily Closed,0,Does anyone know if the linq shows football on sundays? Do thry have nfl sunday ticket?
Every casino will air football during the season.  The sports book can fill up fast but you can still hang out nearby and see all the TVs.,The LINQ Hotel & Casino - Temporarily Closed,0,Does anyone know if the linq shows football on sundays? Do thry have nfl sunday ticket?
Yes they have a sports bar area with recliners and TVs with multiple sporting events.,The LINQ Hotel & Casino - Temporarily Closed,0,Does anyone know if the linq shows football on sundays? Do thry have nfl sunday ticket?
Yes. Very nice area too.,The LINQ Hotel & Casino - Temporarily Closed,0,Does anyone know if the linq shows football on sundays? Do thry have nfl sunday ticket?
"Depends on weekday or weekend rates. And they can raise or lower depending on time period. Best just to call. 

Also consider the poolside bed which comes with an umbrella. It only requires $200 deposit which can be applied towards food and drinks.",The Signature at MGM Grand,1,How much for cabana by the pool?
I believe someone said they are like 400-500!!,The Signature at MGM Grand,0,How much for cabana by the pool?
You can use your points to lower the price,Bacchanal Buffet - Temporarily Closed,0,Is there a discount for being a total rewards member?
"As far as I understand, it only gives you the ability to skip the excruciatingly long line.",Bacchanal Buffet - Temporarily Closed,2,What is the upgrade option for and what does that grant the customer that the regular price does not?
They have multiple upgrade options and they may vary. You should ask ahead. One is for lobster. Another focuses on drinks such as champagne,Bacchanal Buffet - Temporarily Closed,0,What is the upgrade option for and what does that grant the customer that the regular price does not?
My upgrade was for unlimited mimosas. I did spy a VIP line so maybe there's an extra price for that so you skip the regular line,Bacchanal Buffet - Temporarily Closed,0,What is the upgrade option for and what does that grant the customer that the regular price does not?
Unlimited beer and champagne,Bacchanal Buffet - Temporarily Closed,0,What is the upgrade option for and what does that grant the customer that the regular price does not?
When we went it was reservation for dining room. Patio was first come first serve and it had its own line. You can reserve the dining and when you reach there check the waiting line for the patio.,Mon Ami Gabi,2,I just went to make a reservation and it specifies that it's  for the indoor main dining room and you cannot reserve for the patio that it's first come first served. So should I still make a reservation or should I just do a walk in and wait?
Just walk on. There's plenty of availability on an average day.,Mon Ami Gabi,2,I just went to make a reservation and it specifies that it's  for the indoor main dining room and you cannot reserve for the patio that it's first come first served. So should I still make a reservation or should I just do a walk in and wait?
The wait is not long; I never make reservations and always go with walk in and never have had a problem. May have a 20 minute wait or so.,Mon Ami Gabi,2,I just went to make a reservation and it specifies that it's  for the indoor main dining room and you cannot reserve for the patio that it's first come first served. So should I still make a reservation or should I just do a walk in and wait?
"It never hurts to make a reservation. I made a reservation, had no wait and was given an option of patio or main dining room.",Mon Ami Gabi,1,I just went to make a reservation and it specifies that it's  for the indoor main dining room and you cannot reserve for the patio that it's first come first served. So should I still make a reservation or should I just do a walk in and wait?
"It is true. They will TRY to accommodate you outside, but reservations are made for inside dining room ONLY.  If you have not already joined 'Lettuce Eats,' which is a frequent diner program, ask your server about it. It includes many, many other restaurants. Also, if you have the app 'Open Table,' you can arrange your dining time and gain points there as well.  
We have stood in that standby line with no reservation at Mon Ami Gabi in the past, and at peak times, it's not worth waiting.",Mon Ami Gabi,1,I just went to make a reservation and it specifies that it's  for the indoor main dining room and you cannot reserve for the patio that it's first come first served. So should I still make a reservation or should I just do a walk in and wait?
Yes you get carded but not to buy the tickets. If you go in there the bartender has to see your IDs even if you're not drinking.,High Roller - Temporarily Closed,2,Do they ID you for the open bar pod? Im here in Vegas for another 4 days and want to go on this with a few girlfriends but unfortunately lost my Wallet with ID in it last night.
"I was a passenger on the bar pod twice and was not ID'd at ticket counter or on pod.  Of course I'm 52 years old, sooooooo…..",High Roller - Temporarily Closed,1,Do they ID you for the open bar pod? Im here in Vegas for another 4 days and want to go on this with a few girlfriends but unfortunately lost my Wallet with ID in it last night.
"Yes, if you look under 30. Check it out.",High Roller - Temporarily Closed,1,Do they ID you for the open bar pod? Im here in Vegas for another 4 days and want to go on this with a few girlfriends but unfortunately lost my Wallet with ID in it last night.
"Yes, they require ID for the open bar...",High Roller - Temporarily Closed,1,Do they ID you for the open bar pod? Im here in Vegas for another 4 days and want to go on this with a few girlfriends but unfortunately lost my Wallet with ID in it last night.
Yes they do. If your young looking for sure. If your obviously not then you'll probably be able to drink,High Roller - Temporarily Closed,1,Do they ID you for the open bar pod? Im here in Vegas for another 4 days and want to go on this with a few girlfriends but unfortunately lost my Wallet with ID in it last night.
There are some off the way street parking down past but the easiest thing will be to just park at The Plaza and literally your there.,Fremont Street Experience,3,Free parking? At least within reasonable walking distance when you have a toddler. We're local but don't have ID's yet to get any free validation
There is some available but it's usually at least 2-3 blocks away. The metered parking in the lots is like $5 for 3 hours I believe.,Fremont Street Experience,1,Free parking? At least within reasonable walking distance when you have a toddler. We're local but don't have ID's yet to get any free validation
"When we deciding how we were going to get to Fremont Street from the Stratosphere, we chose the transit system. We switched 2-3 buses but it was pretty easy if map it out.

We didn't want to end up finding parking far away and still have to walk far, plus you end up getting dropped off right at Fremont Street.",Fremont Street Experience,1,Free parking? At least within reasonable walking distance when you have a toddler. We're local but don't have ID's yet to get any free validation
"If you park at 425 E Fremont (parking structure), it caps out at $8 but incrementally goes up after the first hour ($2, $4, etc). 
Neonopolis underground parking is free the first hour, also caps out at $8 same method. 
There's some above ground lots around usually $5-$8. 
I don't personally recommend any of the hotels parking because they're higher than the ones above. 
Hope that helped.",Fremont Street Experience,2,Free parking? At least within reasonable walking distance when you have a toddler. We're local but don't have ID's yet to get any free validation
I would just take an uber or lift,Fremont Street Experience,1,Free parking? At least within reasonable walking distance when you have a toddler. We're local but don't have ID's yet to get any free validation
"Hello Bill,

Unfortunately, we do not carry other noodle dishes.",Gen Korean BBQ House,1,Can I get any noodle dishes besides chap jae?
"If you have not read my review on Studio B Buffet at M Resort, read it, but here's your answer.

The Gourmet Friday and Saturday night buffets include a few extras which are not available during the less expensive weeknight dinner buffets. Here I’m talking about Jumbo king crab legs (versus the snow crab legs served during the week), beef Wellington, osso bucco, Chilean sea bass, and what the Bellagio says includes “some of the world’s finest caviars Ikura and Tobiko..”.",The Buffet at Bellagio - Temporarily Closed,3,"What different items are served on the Fri-Sun ""Gourmet Dinner Buffet"" vs. the regular M-Th dinner buffet?"
"I've always been curious about this as well. We went on a Monday ""regular"" night and there was king crab, osso buco and American Cavier, along with Salmon roe and Tobiko. No beef wellington though.",The Buffet at Bellagio - Temporarily Closed,1,"What different items are served on the Fri-Sun ""Gourmet Dinner Buffet"" vs. the regular M-Th dinner buffet?"
"Sorry, we went on a Thursday night it was crab night for us.",The Buffet at Bellagio - Temporarily Closed,0,"What different items are served on the Fri-Sun ""Gourmet Dinner Buffet"" vs. the regular M-Th dinner buffet?"
Yes,Bacchanal Buffet - Temporarily Closed,1,Is there a separate line for Seven Stars?
Yes,Bacchanal Buffet - Temporarily Closed,1,Is there a separate line for Seven Stars?
Yes definitely there are multiple lines based on rewards level as well as the general line.  There is an express line you can purchase but it sounds like you don't need that worry seven stars!,Bacchanal Buffet - Temporarily Closed,1,Is there a separate line for Seven Stars?
Yes,Bacchanal Buffet - Temporarily Closed,1,Is there a separate line for Seven Stars?
Nope still have to wait in line or you can ask the service desk lady and she can check you in ahead of everyone.,Bacchanal Buffet - Temporarily Closed,0,Is there a separate line for Seven Stars?
Depending on the type of rooms.  You can request a room with microwave.,Westgate Las Vegas Resort & Casino,2,Do any rooms have a microwave?
"Cynthia,

Thank you for reaching out to us via Yelp. 

Our units do not have microwaves in them. Should you need a microwave during your stay you would need to book on the concierge level in order to have access to the lounge where microwaves are available.",Westgate Las Vegas Resort & Casino,1,Do any rooms have a microwave?
"No, the rooms do not have microwaves.",Westgate Las Vegas Resort & Casino,1,Do any rooms have a microwave?
Most rooms have microwaves,Westgate Las Vegas Resort & Casino,0,Do any rooms have a microwave?
"You wouldn't be out of place. The restaurant is on the upscale side, but they don't discriminate against casual wear. It's Vegas-so basically, just about anything goes.",Gordon Ramsay Steak - Temporarily Closed,7,My wife and I are planning on being there for Valentine's day. Would we feel out of place if I wore a suit and she wore an elegant dress?
Not at all. Several of those dining were dressed similarly. The service and atmosphere would make for a very nice evening.,Gordon Ramsay Steak - Temporarily Closed,3,My wife and I are planning on being there for Valentine's day. Would we feel out of place if I wore a suit and she wore an elegant dress?
Not at all!  Have fun!,Gordon Ramsay Steak - Temporarily Closed,3,My wife and I are planning on being there for Valentine's day. Would we feel out of place if I wore a suit and she wore an elegant dress?
Not at all although I recommend requesting a table with more privacy. I also recommend getting reservations early as they book very quickly. I won't be surprised if they are already fully booked for Valentines at this time.,Gordon Ramsay Steak - Temporarily Closed,3,My wife and I are planning on being there for Valentine's day. Would we feel out of place if I wore a suit and she wore an elegant dress?
No way! You guys would fit right in ? Have a wonderful Valentine's!,Gordon Ramsay Steak - Temporarily Closed,2,My wife and I are planning on being there for Valentine's day. Would we feel out of place if I wore a suit and she wore an elegant dress?
"Parking is NOT FREE at the Linq! There is a daily fee if you stay at the hotel UNLESS you have a ""Total Rewards Card"" and is a ""Platinum"" member. It is free to join. You can acquire a Platinum status in many ways. One quick way is to be either be an active Military or a Military Veteran. There are MANY perks to having their ""Platinum Rewards Card!"" You can park for FREE at their sister casinos under ""Ceasars,"" such as The Ceasars Palace; Harrah's; and NOBU just to name a few. You can also earn points by eating at their restaurants and also of course by playing card games and slots.",The LINQ Hotel & Casino - Temporarily Closed,11,Parking? Is it free or does it require a room key/codes?
The Linq parking is only free to 'Platinum' total rewards player card holders. Room keys will still cost daily unless you were offered some type of special. . There is no free parking I know of for miles.,The LINQ Hotel & Casino - Temporarily Closed,2,Parking? Is it free or does it require a room key/codes?
Room key but you still pay unless you have a players card different levels denotes prices,The LINQ Hotel & Casino - Temporarily Closed,1,Parking? Is it free or does it require a room key/codes?
You have to pay. I think it's $15/day and they add it to your bill then you can go in and out with your room key.,The LINQ Hotel & Casino - Temporarily Closed,1,Parking? Is it free or does it require a room key/codes?
The Linq offers parking for a fee for resort guests. I was there a month ago (Jan 2019) and I believe $20 per day parking fee was added to my charges.,The LINQ Hotel & Casino - Temporarily Closed,1,Parking? Is it free or does it require a room key/codes?
Both Food and drinks are served 24/7.,The Peppermill Restaurant & Fireside Lounge,1,Do they serve food 24/7 or just drinks?
Both. And bring your appetite!,The Peppermill Restaurant & Fireside Lounge,1,Do they serve food 24/7 or just drinks?
All day!,The Peppermill Restaurant & Fireside Lounge,1,Do they serve food 24/7 or just drinks?
Both food and drinks,The Peppermill Restaurant & Fireside Lounge,1,Do they serve food 24/7 or just drinks?
Yes they serve food 24 hours,The Peppermill Restaurant & Fireside Lounge,1,Do they serve food 24/7 or just drinks?
"Nein! Nein! Nein! Lol no there isn't. I was just there in shorts and flip flops. Sat us down next to a window and enjoyed the views of las vegas Blvd including the fountains of the Bellagio.

Be aware that they do not serve souffles for lunch :(",Eiffel Tower,1,Is there a dress code for lunch?
"Not really you will see people very casual or really dressed up, so long as your not in swim attire.",Eiffel Tower,0,Is there a dress code for lunch?
"No, plenty of ppl there wearing casual clothing .",Eiffel Tower,0,Is there a dress code for lunch?
"Well-they had fruit, ice cream, mouse-but I am sure there could be cross contamination on some things-for instance-if they put the ice cream on a cone instead of a bowl, touch the cone and then dip again. If you have a very sensitive allergy-of course be careful.",The Buffet At Wynn,0,"Are there gluten free desert options? Thanks for the help, although  would say not all ice cream is G/F."
"I think so, but if you have celiac disease I would be extra careful at the desserts.",The Buffet At Wynn,0,"Are there gluten free desert options? Thanks for the help, although  would say not all ice cream is G/F."
Yes,The Buffet At Wynn,0,"Are there gluten free desert options? Thanks for the help, although  would say not all ice cream is G/F."
I didn't see any gluten free but I did see some sugar free pies and then one of the foreigner asked the chef how is it possible to have a dessert without sugar . Lol,The Buffet At Wynn,0,"Are there gluten free desert options? Thanks for the help, although  would say not all ice cream is G/F."
Fatty brisket is amazing,Little Miss BBQ,7,What is the BEST thing on the menu? Thanks!!
Pastrami on Thursday,Little Miss BBQ,4,What is the BEST thing on the menu? Thanks!!
The fatty brisket.  The beef ribs.  The beans and grits. Check out my reviews.,Little Miss BBQ,3,What is the BEST thing on the menu? Thanks!!
Brisket and Ribs. The pecan pie is the best!!!!,Little Miss BBQ,1,What is the BEST thing on the menu? Thanks!!
"Fatty brisket definitely amazing, but if you're a pork rib fan....damn! Get the ribs!!",Little Miss BBQ,1,What is the BEST thing on the menu? Thanks!!
Unlimited alcohol package is $14.99 and $16.99 on Holiday,The Buffet at Bellagio - Temporarily Closed,0,How much is the unlimited alcohol?
We purchased ours through Vegas.com.   Good prices!,Cirque du Soleil - O,0,Anyone know a good website to book tickets for a group discount?
The best prices for tickets is to sign up for MGMs Mlife program on Mlife.com and give them a call,Cirque du Soleil - O,0,Anyone know a good website to book tickets for a group discount?
"I would recommend calling the box office directly, and also inquire about the MLife program!",Cirque du Soleil - O,0,Anyone know a good website to book tickets for a group discount?
"YES! You must leave NOTHING behind but memories! They have those Korean propane grilles you can cook your food at on the table, but they also have them under the seats as well! If you try to leave food behind they open a little flap by your shoes and light it! Two bouncers stand over you as your ass starts to sizzle ! So NOW you agree to pay double just to escape! BUT all the bus boys, cooks, dishwashers, waiters, etc. have formed a GAUNTLET! and on your way out slam hard bamboo paddles into you",Gen Korean BBQ House,30,Can someone explain the rule of unfinished food? Do customers literally have to finish every single plate in full? Are the servings large?
"Dear Jordyn,

Thank you for reaching out to Gen Korean BBQ. We strictly enforce $5 fine for unfinished food. All food must be consumed at the restaurant. However, we provide half-portions upon request and we absolutely encourage our customers to ask for them! Please let your server know so we can accommodate your needs.

Sincerely,

Nicole S.",Gen Korean BBQ House,11,Can someone explain the rule of unfinished food? Do customers literally have to finish every single plate in full? Are the servings large?
You don't have to literally finish every thing. Just don't leave like over 50% if unfinished food.,Gen Korean BBQ House,7,Can someone explain the rule of unfinished food? Do customers literally have to finish every single plate in full? Are the servings large?
The servings are small. Also you can request for 1/2 of an order if you don't want to over order.,Gen Korean BBQ House,5,Can someone explain the rule of unfinished food? Do customers literally have to finish every single plate in full? Are the servings large?
"Yes, you have to finish everything you order. If you want to take food home there is charge. The portion sizes are not that big. I went this past weekend with 4 others and we finished 14 plates of meat.",Gen Korean BBQ House,2,Can someone explain the rule of unfinished food? Do customers literally have to finish every single plate in full? Are the servings large?
"Happy hour is $3-$4 on certain appetizers and bbq, also is 50% off certain drinks. If you look at the pictures it's a bright green small menu that says which specific items for happy hour!",Gangnam Asian BBQ Dining,0,How much for the happy hour?
"I believe it was $33 plus tax. There is also a bottomless drink option for $15, I believe.",The Buffet at Bellagio - Temporarily Closed,0,What's the price for brunch?
