answer,business_name,helpful,question
"It's a la carte.  As far a I'm aware, they don't offer pre-fixe or any set meals.  We spent about $100 per person ordering off the specials menu boards and the regular menu with one bottle of sake.",Raku,0,"What should I budget for omasake per person? We are women in the 40's, and not really big eaters, but we can eat a regular meal...."
They have two kinds. One is $70/80and the other is about $100. If you can spurlge the extra $20 do that. This is not something you go eat every week or every month. Its a treat for yourself once a while. Probably the most satisfying meal in Vegas for me amongst all the other great ones in the casinos.,Raku,0,"What should I budget for omasake per person? We are women in the 40's, and not really big eaters, but we can eat a regular meal...."
"To really experience it, you should bufget $120 to $160 per person. That doesn't include top quality sake pairing. Enjoy!. It's worth it.",Raku,0,"What should I budget for omasake per person? We are women in the 40's, and not really big eaters, but we can eat a regular meal...."
4 and under are free,Bacchanal Buffet - Temporarily Closed,3,Dinner price for child age 4?
Children 4 and under are free.,Bacchanal Buffet - Temporarily Closed,3,Dinner price for child age 4?
$24.99 Kids 4-10,Bacchanal Buffet - Temporarily Closed,1,Dinner price for child age 4?
$25,Bacchanal Buffet - Temporarily Closed,1,Dinner price for child age 4?
"Hello James, 
The current weekend pricing for The Buffet is as follows: Gourmet Brunch: Saturday and Sunday 7:30 AM-3:30 PM: $36.99+tax.Gourmet Dinner: Friday-Sunday 3:30 PM-9:30 PM: $52.99+tax. Brunch will include a full range of breakfast options. Please note pricing is subject to change and there is special pricing for holidays. For additional questions please contact 702-770-3340. Thank you and we hope to welcome you soon.",The Buffet At Wynn,4,How much is Saturday buffet price?
Until 3.00pm is $29.00 and until 9.30pm $50.00 per person.,The Buffet At Wynn,3,How much is Saturday buffet price?
"The Buffet at Wynn, $57.60 includes tax, on Saturday night. For extra charge you can add bottomless mimosas, or other wines.",The Buffet At Wynn,1,How much is Saturday buffet price?
"No. Standard pricing across the board, unless you have earned an offer by gaming on your MyChoice card or something similar.",Studio B Buffet,0,Any discount by showing your players card?
"I don't remember oysters, but they did have mussels, if that makes a difference.",The Buffet at Bellagio - Temporarily Closed,0,Y a t  t il des huitres?
"Yes, they can serve large groups - but the wait in general is super long. So my guess is that it would be even longer the larger the group. The food is fantastic though, so it's definitely worth it.",The Peppermill Restaurant & Fireside Lounge,2,Is this place food for a group of 15?
Absolutely! Call ahead.,The Peppermill Restaurant & Fireside Lounge,2,Is this place food for a group of 15?
"Yes, in the lounge and in the restaurant. With a group this size, I would suggest that you go during off hours; 10am-1200, after 200pm to 500pm, after 800pm. The restaurant is very busy most of the time and during the high tourist time in Vegas (CES, construction show,) wait times can be long. Call ahead and speak with a manager. Might actually be better to split your group into 3 or 4 smaller groups. A lot of places in Vegas will charge you 18% surcharge for the larger groups. Which is fine, the service at the Peppermill is very good.",The Peppermill Restaurant & Fireside Lounge,1,Is this place food for a group of 15?
"I think they will find a way to make it work for a large group.  You should call ahead and let them know you have a large group so they can work on it before you arrive.  While they do not take reservations, they might make a little exception for such a large party.  You've made a great choice for dining!!!!",The Peppermill Restaurant & Fireside Lounge,0,Is this place food for a group of 15?
"Absolutely, they will put tables together for you. It may not be your ideal seating arrangement but they will seat your group.",The Peppermill Restaurant & Fireside Lounge,0,Is this place food for a group of 15?
1700.,The LINQ Hotel & Casino - Temporarily Closed,0,What time does the pool close on weekdays?
They have a bell check desk newer the check in desk so they definitely hold your items before you check in. I'm not sure if they hold your stuff after checking out. Sorry!,Westgate Las Vegas Resort & Casino,2,"Does the Westgate hold your luggage before checking in and after checking and out?
Any problems getting deposit hold returned?

Has anyone stayed in the premium room? That is my room type with my SW airlines vacation package. I like clean / comfy."
They should. All the other casinos do. It's free  Just tip them when you drop off and pick up.,Westgate Las Vegas Resort & Casino,1,"Does the Westgate hold your luggage before checking in and after checking and out?
Any problems getting deposit hold returned?

Has anyone stayed in the premium room? That is my room type with my SW airlines vacation package. I like clean / comfy."
I was just there for the apa world championships.  They did hold our bags before we could check in and they held them after we checked out while we waited for our flight.,Westgate Las Vegas Resort & Casino,1,"Does the Westgate hold your luggage before checking in and after checking and out?
Any problems getting deposit hold returned?

Has anyone stayed in the premium room? That is my room type with my SW airlines vacation package. I like clean / comfy."
Every time I've had it the Wellington comes cut in half.,Gordon Ramsay Steak - Temporarily Closed,1,"Does Beef Wellington come cut in half?
Is it always with a lobster tail?"
"Yes, it comes cut in half.",Gordon Ramsay Steak - Temporarily Closed,1,"Does Beef Wellington come cut in half?
Is it always with a lobster tail?"
"Yes you can ask them to cut the BW in half if you wish to. 
No it does not come with a lobster tail, you have to order it Separately. 😋😋😋😋😋😋",Gordon Ramsay Steak - Temporarily Closed,1,"Does Beef Wellington come cut in half?
Is it always with a lobster tail?"
"Yes, it's cut in half on the plate",Gordon Ramsay Steak - Temporarily Closed,1,"Does Beef Wellington come cut in half?
Is it always with a lobster tail?"
Yes.,Gordon Ramsay Steak - Temporarily Closed,1,"Does Beef Wellington come cut in half?
Is it always with a lobster tail?"
Yes. I believe they have to be the one who pays also,Bacchanal Buffet - Temporarily Closed,1,We have a party of 11.  One is a Diamond member.  Can we all go through the Diamond Express line as long as that member is with us and we are all seated together?
Yes show em the card,Bacchanal Buffet - Temporarily Closed,1,We have a party of 11.  One is a Diamond member.  Can we all go through the Diamond Express line as long as that member is with us and we are all seated together?
Yes,Bacchanal Buffet - Temporarily Closed,1,We have a party of 11.  One is a Diamond member.  Can we all go through the Diamond Express line as long as that member is with us and we are all seated together?
Yes,Bacchanal Buffet - Temporarily Closed,0,We have a party of 11.  One is a Diamond member.  Can we all go through the Diamond Express line as long as that member is with us and we are all seated together?
"It's an old school traditional pizza joint, they have nothing like that.",Secret Pizza,1,Do they have gluten free options?
"Milagros M., 

Happy to clarify—our pizza is not gluten-free. If you have any other questions, please feel free to give us a call at 702.698.7860.",Secret Pizza,1,Do they have gluten free options?
I believe they do ~,Secret Pizza,1,Do they have gluten free options?
"They do not take reservations.  You walk up to the counter to order, then you are seated and they bring your food out to you.",Gaucho Parrilla Argentina,5,Do I need to make a reservation?
I don't think you can - there is always a line (and it moves fast) as I recall.,Gaucho Parrilla Argentina,1,Do I need to make a reservation?
Every thing but fatty brisket,Little Miss BBQ,0,What are your run-out times for Thursday afternoon? What lasts past 1 PM?
Groupon has deals but for kids I'm not sure,Bacchanal Buffet - Temporarily Closed,0,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!
Not long if you you go early. Between 30 min to an hour between 6p-7p,Studio B Buffet,0,We plan to come here for Sat. dinner. What is the usually wait time?
"Even if your party size is over 6 people, if you arrive right when they open the wait line won't be too long and it will only take 15-30 minutes for you to get seated.",Studio B Buffet,0,We plan to come here for Sat. dinner. What is the usually wait time?
Unfortunately we do not take reservations. We are on a first come first serve basis. Thank you,Bacchanal Buffet - Temporarily Closed,0,Do you take reservations for a party of 10?
"Yes they do 
I did my reservations through open table",HEXX kitchen + bar,1,Do they take reservations for brunch?
Definitely! I made my reservations through open table as well - for almost every restaurant in Vegas,HEXX kitchen + bar,0,Do they take reservations for brunch?
Yes they do! I had a reservation through Open Table but got there an hour before our reservations and was seated.,HEXX kitchen + bar,0,Do they take reservations for brunch?
Yes. Make a reservation. Save yourself an hour waiting.,HEXX kitchen + bar,0,Do they take reservations for brunch?
"Yes, you can make a reservation for brunch.  Just find the hostess stand which faces Las Vegas Blvd. (the Strip) rather than the one located at the casino entrance.",HEXX kitchen + bar,0,Do they take reservations for brunch?
Their mussels are excellent. Very fresh and the broth is delicious.,Mon Ami Gabi,0,How are the mussels?
Absolutely wonderful. Have had them twice,Mon Ami Gabi,0,How are the mussels?
delicious! white wine reduction is not over seasoned or salty. great to share!,Mon Ami Gabi,0,How are the mussels?
